SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC(C)[Si](OC(CCCC1=CCC=CC1)CC1C[C@@]1(O)OCCO)(C(C)C)C(C)C	UALIB-2517	123	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	VPZBREDJOSOLFL-DDJHWDJXSA-N
[H][C@]1(CCO[Si](C(C)C)(C(C)C)C(C)C)C[C@@]1(O)OCCCO	UALIB-2518	119c	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	XDLVSUYDBVKRIZ-DLBZAZTESA-N
CC(CCC=C(C)C)CC=C	UALIB-2519	85	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	WJBLCSOLILMHEZ-UHFFFAOYSA-N
CC(C)[Si](OC(CCCC1=CCC=CC1)CC=C)(C(C)C)C(C)C	UALIB-2520	87	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	JDKBJINLKCZQNX-UHFFFAOYSA-N
[H]\C(C(=O)OCC)=C1\CC1CCO[Si](C(C)C)(C(C)C)C(C)C.[H]\C(C(=O)OCC)=C1/CC1CCO[Si](C(C)C)(C(C)C)C(C)C	UALIB-2521	124 (mixture)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	JXIQSTXIYLJHCA-GAMQFIOUSA-N
CO[C@]1(O)C[C@H]1CCO[Si](C(C)C)(C(C)C)C(C)C	UALIB-2522	125a	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	DRKWBFXCEAPDNY-HUUCEWRRSA-N
CC(C)[Si](OCCC1CC(=O)N1)(C(C)C)C(C)C	UALIB-2523	126	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	WFDVMFPCSFKVCZ-UHFFFAOYSA-N
[H]C1([H])[C@]([H])(CCO[Si](C(C)C)(C(C)C)C(C)C)[C@]1([H])N(C)C	UALIB-2524	133a (non-polar isomer)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	PJDUGXJJIWDPPM-JKSUJKDBSA-N
[H]C1([H])[C@@]([H])(CCO[Si](C(C)C)(C(C)C)C(C)C)[C@]1([H])N(C)C	UALIB-2525	133a (polar isomer)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	PJDUGXJJIWDPPM-HZPDHXFCSA-N
CC(C)[Si](OCCC1C[C@]1(C)N(C)C)(C(C)C)C(C)C	UALIB-2526	133b (polar/ non-polar, but not specific, draw as non-specified bond)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	IOUDHSRMDYDPSO-DJNXLDHESA-N
