SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CCC[C@H](C[C@@H](C[C@@H](C)C[C@H]1C[C@H](O)CC(=O)O1)OC)O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	UALIB-688	6-[6-(tert-Butyl-diphenyl-silanyloxy)-4-methoxy-2-methyl-nonyl]-4-hydroxy-tetrahydro-pyran-2-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	YYEITHNRWNTTPP-QLHPUIKHSA-N
CCC[C@H](C[C@@H](C[C@@H](C)C[C@H]1C[C@@H](CC(=O)O1)OCOC)OC)O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	UALIB-689	6-[6-(tert-Butyl-diphenyl-silanyloxy)-4-methoxy-2-methyl-nonyl]-4-methoxymethoxy-tetrahydro-pyran-2-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	WFBWWOOGZIIGCJ-LBEKWILNSA-N
CCC[C@H](C[C@@H](C[C@@H](C)C[C@H]1C[C@@H](C[C@@H](CC=C)O1)OCOC)OC)O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	UALIB-690	[6-(6-Allyl-4-methoxymethoxy-tetrahydro-pyran-2-yl)-3-methoxy-5-methyl-1-propyl-hexyloxy]-tert-butyl-diphenyl-silane	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	MDHBSLHOWCXBMC-MZIHQXLJSA-N
[H]C(=O)C[C@@H]1C[C@H](C[C@H](C[C@H](C)C[C@H](C[C@@H](CCC)O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)OC)O1)OCOC	UALIB-691	{6-[6-(tert-Butyl-diphenyl-silanyloxy)-4-methoxy-2-methyl-nonyl]-4-methoxymethoxy-tetrahydro-pyran-2-yl}-acetaldehyde	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	ZTZRJMPBLKSDRU-CPTJLBBFSA-N
CCC[C@@H](O)C[C@@H](C[C@@H](C)C[C@H]1C[C@@H](C[C@@H](CC(O)=O)O1)OCOC)OC	UALIB-692	[6-(6-Hydroxy-4-methoxy-2-methyl-nonyl)-4-methoxymethoxy-tetrahydro-pyran-2-yl]-acetic acid	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	AGQODQIQEMHLNC-VWQYPGANSA-N
CCC[C@@H]1C[C@@H](C[C@@H](C)C[C@H]2C[C@@H](C[C@@H](CC(=O)O1)O2)OCOC)OC	UALIB-693	7-Methoxy-13-methoxymethoxy-9-methyl-5-propyl-4,15-dioxa-bicyclo[9.3.1]pentadecan-3-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	VUFGVBZOTMIQPQ-VWQYPGANSA-N
CCC[C@@H]1C[C@@H](C[C@@H](C)C[C@H]2C[C@H](O)C[C@@H](CC(=O)O1)O2)OC	UALIB-694	(–)-Neopeltolide macrocyclic core	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	CVACZTHIJGBAFT-NEMWNAMBSA-N
CC(C)=CCCC(O)CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	UALIB-695	1-(tert-Butyl-diphenyl-silanyloxy)-6-methyl-hept-5-en-2-ol	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	HZNHGVPITZBNNO-UHFFFAOYSA-N
COCO[C@H](CO)CCC=C(C)C	UALIB-696	2-Methoxymethoxy-6-methyl-hept-5-en-1-ol	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	SEWPBMTZLYEGQP-JTQLQIEISA-N
COCO[C@@H](CCC=C(C)C)[C@H](O)CC=C	UALIB-697	5-Methoxymethoxy-9-methyl-deca-1,8-dien-4-ol	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	NWKXYRWHWCTJNT-OLZOCXBDSA-N
