SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[H][C@@]12C3C(=O)C[C@@]1(CC[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]23C)OC(C)=O	UALIB-1468	99b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	XFRKGRCWJDJYLC-WCTNHCSJSA-N
[H][C@@]12CC(=O)C=C1CC[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]2(C)OC(C)=O	UALIB-1469	93c	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	KRVLVGLRMZTILS-PBWSGDRGSA-N
[H][C@@]12CC(=O)[C@@H](OC(C)=O)C11CCC[C@H](OC(=O)C3=CC=CC=C3)[C@@]21C.[H][C@@]12[C@@H](OC(C)=O)C(=O)CC11CCC[C@H](OC(=O)C3=CC=CC=C3)[C@@]21C	UALIB-1470	95d and 96d	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	UTYGLANZICNSGR-OUKUADOZSA-N
[H][C@@]12CC(=O)C=C1CCC[C@H](OC(=O)C1=CC=CC=C1)[C@@]2(C)OC(C)=O	UALIB-1471	93d	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	SIGOYJNKCIHOOD-HBFSDRIKSA-N
[H][C@@]12CC(=O)C=C1CCC[C@H](OC(=O)C1=CC=CC=C1)[C@@]2(C)O	UALIB-1472	97b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	OWFSBZKYDPKOFC-RYRKJORJSA-N
COC(=O)[C@@H]1C[C@]2(C)[C@H](CCC2=CC1=O)OC(=O)C1=CC=CC=C1	UALIB-1473	106	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	HLJCMBWUWFTIND-ALKREAHSSA-N
COC(=O)C1=C[C@]2(C)[C@H](CCC2=CC1=O)OC(=O)C1=CC=CC=C1	UALIB-1474	107	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	REXDLOWEPPETNI-LPHOPBHVSA-N
[H][C@@]12[C@@H](C(=O)OC)C(=O)C=C1CC[C@H](OC(=O)C1=CC=CC=C1)[C@@]2(C)OC(C)=O	UALIB-1475	108	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	HMNPCBLXIOFZMP-RYLXDESZSA-N
[H][C@@]12[C@@H](C(=O)OC)C(=O)C=C1CC[C@H](OC(=O)C1=CC=CC=C1)[C@@]2(C)O	UALIB-1476	109	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	PMFQEMSXTQOKMW-IUVQAAGXSA-N
[H][C@@]12CC(=O)C=C1CC[C@H](OCOCC[Si](C)(C)C)[C@@]2(C)O	UALIB-1477	111	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	PVBZFNOWSXBOFU-PMPSAXMXSA-N
C[C@]12CCC(=O)C=C1CC[C@H]2OC(=O)C1=CC=CC=C1	UALIB-1478	114b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	JYQRKKRFLJUJIV-WBVHZDCISA-N
C[C@]12CCC(=O)C=C1CC[C@H]2OC(=O)C1=CC=C(C=C1)[N+]([O-])=O	UALIB-1479	114f	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	YTSIVQMPCGATJV-WBVHZDCISA-N
C[C@]12CCC(=O)C=C1CC[C@@H]2OC(=O)C1=CC=C(C=C1)[N+]([O-])=O	UALIB-1480	74m	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	YTSIVQMPCGATJV-RDJZCZTQSA-N
C[C@]12CCC(=O)C=C1CC[C@@H]2O\C(NC1CCCCC1)=N\C1CCCCC1	UALIB-1481	74n	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	CTSXIDYUKUQMFV-GMAHTHKFSA-N
C[C@]12CCC(=O)C=C1C(=O)C=C2	UALIB-1482	121	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	JWEYQUKSLBAGAN-SNVBAGLBSA-N
C[C@]12CCC(=O)C=C1CC[C@@H]2N=[N+]=[N-]	UALIB-1483	123a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	QIBNETNQMPYTRZ-UWVGGRQHSA-N
C[C@]12CCC(=O)C=C1CC[C@H]2N=[N+]=[N-]	UALIB-1484	123b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	QIBNETNQMPYTRZ-ZJUUUORDSA-N
C[C@]12CCC(=O)C=C1CC[C@@H]2O	UALIB-1485	52	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	VQOIXUDPFMOECD-UWVGGRQHSA-N
C[C@]12CCC3(CC1=CCC2=O)OCCO3	UALIB-1486	124	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	MKGBLVIHPCHVDD-NSHDSACASA-N
C[C@]12CCC3(CC1=CC[C@@H]2O)OCCO3.C[C@]12CCC3(CC1=CC[C@H]2O)OCCO3	UALIB-1487	125 (1alpha and 1 beta mixture)	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	QWTNKVXAEDRPDA-OLVGZEQWSA-N
C[C@]12CCC(=O)C=C1CC[C@H]2O	UALIB-1488	114a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	VQOIXUDPFMOECD-ZJUUUORDSA-N
CC(C)(C)[Si](O[C@@H]1CCC2=CC(=O)CC[C@]12C)(C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1489	114g	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	CZUPBLUOJRSEIL-RSXGOPAZSA-N
CC(C)(C)[Si](O[C@@H]1CCC2=CC(=O)C=C[C@]12C)(C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1490	126	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	HSNCNNHIMGVDNR-RSXGOPAZSA-N
[H][C@@]12CC(=O)[C@@H](OC(C)=O)C11CC[C@@H](O[Si](C3=CC=CC=C3)(C3=CC=CC=C3)C(C)(C)C)[C@@]21C.[H][C@@]12[C@@H](OC(C)=O)C(=O)CC11CC[C@@H](O[Si](C3=CC=CC=C3)(C3=CC=CC=C3)C(C)(C)C)[C@@]21C	UALIB-1491	95e and 96e	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	YFQKELKUQYMDKD-PCKPRCCFSA-N
CC(=O)OC(CCC1=CC(O)=CC=C1C)O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	UALIB-1492	100b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	XGFZBFZNJSTMGE-UHFFFAOYSA-N
[H][C@@]12CC(=O)C=C1CC[C@@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]2(C)OC(C)=O	UALIB-1493	93e	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	KRVLVGLRMZTILS-GTNKKZTPSA-N
C[C@]12CCC3(CC1=CC[C@@H]2OC(=O)C1=CC=CC=C1)OCCO3	UALIB-1494	127a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	VEUDRERFRMLILT-WMZOPIPTSA-N
[H][C@]12C[C@H](OC(=O)C3=CC=CC=C3)[C@@]3(C)CCC4(C[C@]13O2)OCCO4	UALIB-1495	128a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	UNWALIZSRYGEBX-BVYOLEPJSA-N
[H][C@@]12C[C@H](OC(=O)C3=CC=CC=C3)[C@@]3(C)CCC4(C[C@@]13O2)OCCO4	UALIB-1496	128b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	UNWALIZSRYGEBX-BUIAKZPTSA-N
C[C@]12CCC3(CC1=CC[C@@H]2OCOCC[Si](C)(C)C)OCCO3	UALIB-1497	127b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	DUSQQSOELYAWBH-IRXDYDNUSA-N
[H][C@]12C[C@H](OCOCC[Si](C)(C)C)[C@@]3(C)CCC4(C[C@]13O2)OCCO4	UALIB-1498	128c	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	LLCVLFDOLMWULV-CUSZFKRNSA-N
[H][C@]1(O)C[C@H](OCOCC[Si](C)(C)C)[C@@]2(C)CCC(=O)C=C12	UALIB-1499	131	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	VNRIOHLXOADGGH-JYJNAYRXSA-N
C[C@]12CCC(=O)C=C1C(=O)C[C@@H]2OCOCC[Si](C)(C)C	UALIB-1500	132	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	HSEPOHRXLKFYGY-HOTGVXAUSA-N
CC(C)(C)[Si](O[C@H]1C[C@H](Br)C2=C(Br)C(=O)CC[C@]12C)(C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1501	135	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	AANBJRAMDYJZNV-WDZJFXIESA-N
CC(C)(C)[Si](O[C@H]1C[C@H](Br)C2=CC(=O)CC[C@]12C)(C1=CC=CC=C1)C1=CC=CC=C1.CC(C)(C)[Si](O[C@H]1C[C@@H](Br)C2=CC(=O)CC[C@]12C)(C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1502	134 alpha and 134 beta	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	KICYZCPZCKDRMO-NQTGVYAHSA-N
CC(C)(C)[Si](O[C@H]1CC(Br)=C2CC3(CC[C@]12C)OCCO3)(C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1503	136	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	NPBCUMRNJQFTPV-BDYUSTAISA-N
CC(C)(O)C1=C2CC3(CC[C@]2(C)[C@H](C1)O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)OCCO3	UALIB-1504	137	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	XRNFSTGITOUSNK-FIBWVYCGSA-N
CC(C)=C1C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)CCC(=O)C=C12	UALIB-1505	138	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	PQWLBJKZDTYSFN-YTMVLYRLSA-N
[H][C@]1(C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)CCC(=O)C=C12)C(C)C.[H][C@@]1(C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)CCC(=O)C=C12)C(C)C	UALIB-1506	139 + epimer	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	DIZYBLJFBFUIOQ-GAMZCYIJSA-N
[H][C@]1(C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)C=CC(=O)C=C12)C(C)C	UALIB-1507	140	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	VETGUPMTMMASJV-RWPDHJIBSA-N
[H][C@@]12CC(=O)C=C1[C@@]([H])(C[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]2(C)OC(C)=O)C(C)C	UALIB-1508	141	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	BSYUEGNBSYGEPS-WZQFQANOSA-N
CC1=C2CC(=O)C=C2CC[C@@H]1O	UALIB-1509	145	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	HNAXWEGTNVMWKN-JTQLQIEISA-N
[H][C@@]12CC(=O)C=C1CC[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]2(C)O	UALIB-1510	146a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	HCZGCPYKPJSQLT-USZFVNFHSA-N
[H][C@]12C(=O)C[C@]3(O)CC[C@H](O[Si](C4=CC=CC=C4)(C4=CC=CC=C4)C(C)(C)C)[C@@]1(C)[C@]23[H]	UALIB-1511	147	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	OORHSKLKJKQZLQ-RNOBHQARSA-N
[H][C@]12CC[C@H](OCOCC[Si](C)(C)C)[C@@](C)(O)[C@]1([H])CC(O[Si](C)(C)C)=C2	UALIB-1512	150	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	QETOTRKUNACKCV-YSHGAJCASA-N
[H][C@]12CC[C@H](O)[C@@](C)(O)[C@]1([H])CC(=O)[C@@H]2COCC1=CC=CC=C1.[H][C@]12CC[C@H](O)[C@@](C)(O)[C@]1([H])CC(=O)[C@H]2COCC1=CC=CC=C1	UALIB-1513	151 epimers	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	LNCOBNTVCMMXMR-HPJWXDFISA-N
