SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
ClC(Cl)(Cl)[C@H]1CC(=O)O1	UALIB-1229	(R)-4-trichloromethyl-2-oxetanone	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	CPNBMBBRKINRNE-UWTATZPHSA-N
O[C@H](CC(=O)C1=CC=CO1)C(Cl)(Cl)Cl	UALIB-1230	(R)-4,4,4-Trichloro-1-furan-2-yl-3-hydroxy-butan-1-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	WJYNWTUZYXQLTB-SSDOTTSWSA-N
O[C@H](CC(=O)C1=CC=CS1)C(Cl)(Cl)Cl	UALIB-1231	(R)-4,4,4-Trichloro-3-hydroxy-1-(thiophen-2-yl)butan-1-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	MCNZLNQVNJNHTC-SSDOTTSWSA-N
O[C@H](CC(=O)CC=C)C(Cl)(Cl)Cl	UALIB-1232	(R)-7,7,7-Trichloro-6-hydroxyhept-1-en-4-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	CUZPOCJOIMJWCZ-ZCFIWIBFSA-N
O[C@H](CC(=O)C=C)C(Cl)(Cl)Cl	UALIB-1233	(R)-6,6,6-Trichloro-5-hydroxyhex-1-ene-3-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	KISXXHRPGHLFAA-RXMQYKEDSA-N
[N-]=[N+]=N[C@H]1C[C@H](OC1=O)C1=CC=CC=C1	UALIB-1234	(3S,5S)-3-Azido-5-phenyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	YDVZAHNKKNQBPH-IUCAKERBSA-N
O[C@H]1C[C@H](OC1=O)C1=CC=CC=C1	UALIB-1235	(3S,5S)-3-Hydroxy-5-phenyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	TZZZLNZHPDORSR-IUCAKERBSA-N
[N-]=[N+]=N[C@H]1C[C@H](OC1=O)C1=CC=CO1	UALIB-1236	(3S,5S)-3-Azido-5-(furan-2-yl)dihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	BTUAIPMRNZQADF-FSPLSTOPSA-N
O[C@H]1C[C@H](OC1=O)C1=CC=CO1	UALIB-1237	(3S,5S)-5-(furan-2-yl)-3-hydroxydihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	KLWZWHXYRSUZJT-FSPLSTOPSA-N
[N-]=[N+]=N[C@H]1C[C@H](OC1=O)C1=CC=CS1	UALIB-1238	(3S,5S)-3-Azido-5-(thiophen-2-yl)dihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	WQOFNSIFBKJNKE-WDSKDSINSA-N
