SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
C[Si](C)(C)C(CC1=CC=CC=C1)C=C	UALIB-790	141a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	MYIWLENOENLYDF-UHFFFAOYSA-N
CCCCCCCC(C=C)[Si](C)(C)C	UALIB-791	141b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	PCXJXMCYLIIWIQ-UHFFFAOYSA-N
CCC(O)C\C=C\CC1=CC=CC=C1	UALIB-792	142a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	GDGJQBVUXXOICA-VOTSOKGWSA-N
CCCCCCC\C=C\CC(O)CC	UALIB-793	142b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	RVRWXENVVXTRSC-ZHACJKMWSA-N
CC(C)(C)[Si](OCCC(O)C\C=C\CC1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	UALIB-794	143a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	GSRLNXSTBZHMCZ-BUHFOSPRSA-N
CCCCCCC\C=C\CC(O)CCO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	UALIB-795	143b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	JDJKDFSVUQBODY-SDNWHVSQSA-N
OC(C\C=C\CC1=CC=CC=C1)C1=CC=C(C=C1)C(F)(F)F	UALIB-796	144a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	KCDSNLRSVWFUJA-SNAWJCMRSA-N
CCCCCCC\C=C\CC(O)C1=CC=C(C=C1)C(F)(F)F	UALIB-797	144b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	NYLJCBINVPCJFR-CMDGGOBGSA-N
OC(CCC1=CC=CC=C1)C\C=C\CC1=CC=CC=C1	UALIB-798	145a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	BSSAMYXHEIKJOS-BQYQJAHWSA-N
COC1=CC=C(C=C1)C(C\C=C\CC1=CC=CC=C1)C\C=C\CC1=CC=CC=C1	UALIB-799	146a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	WHUPWIXGCBPQOW-GFULKKFKSA-N
CC1=CC=C(C=C1)C(C\C=C\CC1=CC=CC=C1)C\C=C\CC1=CC=CC=C1	UALIB-800	147a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	BKULLXDJCKAFIH-GFULKKFKSA-N
CCCCCCC[C@H](C[C@H](O)C\C=C\CC1=CC=CC=C1)OCC1=CC=CC=C1	UALIB-801	151	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	AJDWZCVMMDRNPU-WPFXTIGOSA-N
CCCCCCC[C@@H](O)C[C@H](O)CCCCC1=CC=CC=C1	UALIB-802	152	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	PFCHEZDXUOLKQA-WOJBJXKFSA-N
CCCCCCC[C@@H]1C[C@@H](CCCCC2=CC=CC=C2)OC(C)(C)O1	UALIB-803	153	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	CXUKASNROGCNGT-FGZHOGPDSA-N
