SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
COCOC1=C2C(=O)OC(C)(C)OC2=CC=C1	UALIB-1115	96d	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	MKQNGRPRHVXONX-UHFFFAOYSA-N
CC(C)(C)[Si](C)(C)OC1=C2C(=O)OC(C)(C)OC2=CC=C1	UALIB-1116	96e	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	AFKMYRMZYXNPLY-UHFFFAOYSA-N
CC(C)C1=C2C(=O)OC(C)(C)OC2=C(C)C=C1	UALIB-1117	96f	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	ULVDJPWLNQFBSF-UHFFFAOYSA-N
CC1(C)OC(=O)C2=C(OCC=C)C=CC=C2O1	UALIB-1118	96g	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	ZSGGYQRSKUPPEK-UHFFFAOYSA-N
CC1(C)OC(=O)C2=C(F)C=CC=C2O1	UALIB-1119	96i	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	BCDJCHMCNCNMPP-UHFFFAOYSA-N
CC1(C)OC(=O)C2=CC(Br)=CC=C2O1	UALIB-1120	96j	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	GQDUEOWTICSLQN-UHFFFAOYSA-N
CC1(C)OC(=O)C2=CC=C(Cl)C=C2O1	UALIB-1121	96k	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	JLGPUMHHDILCSU-UHFFFAOYSA-N
CC1(C)OC(=O)C2=CC(I)=CC=C2O1	UALIB-1122	96l	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	QNDFFFLRKOLQEP-UHFFFAOYSA-N
[H]C(=O)C1=C(O)C=CC=C1O	UALIB-1123	97a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	DGXAGETVRDOQFP-UHFFFAOYSA-N
[H]C(=O)C1=C(OS(=O)(=O)C(F)(F)F)C=CC=C1O	UALIB-1124	97b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	CARXVIZEXIAHCU-UHFFFAOYSA-N
[H]C(=O)C1=C(OCC2=CC=CC=C2)C=CC=C1O	UALIB-1125	97c	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	CUWFFMPCGHYLRX-UHFFFAOYSA-N
