SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC(=O)OC[C@@]12CC(=O)C[C@@](COC(C)=O)(O1)C=C2	UALIB-1053	1,5-bis(acetoxymethyl)-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	GNYUXGZGGUOZDB-BETUJISGSA-N
CC(=O)OC[C@@]12CC(=O)C[C@@](CO)(O1)C=C2	UALIB-1054	(-)-1S,5R-1-Acetoxymethyl-5-hydroxymethyl-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	QOMGZLFRQMUMEH-WDEREUQCSA-N
CC(=O)OC[C@@]12CC(=O)C[C@@](CO[Si](C)(C)C(C)(C)C)(O1)C=C2	UALIB-1055	(-)-1R,5S-5-Acetoxymethyl-1-tert-butyldimethylsiloxymethyl-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	NYWHHEXCQXXINZ-SJORKVTESA-N
CC(=O)OC[C@@]12C[C@H](O)C[C@@](CO[Si](C)(C)C(C)(C)C)(O1)C=C2	UALIB-1056	(-)-1R,3S,5S-5-Acetoxymethyl-1-tert-butyldimethylsiloxymethyl-8-oxabicyclo[3.2.1]oct-6-en-3-ol	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	FJTIBBDODVSKQT-UAGQMJEPSA-N
CC(=O)OC[C@@]12C[C@@H](C[C@@](CO[Si](C)(C)C(C)(C)C)(O1)C=C2)OCOCC1=CC=CC=C1	UALIB-1057	(-)-1R,3S,5S-5-Acetoxymethyl-3-benzyloxymethoxy-1-tert-butyldimethylsiloxymethyl-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	MKPUKHINZQHKLD-CAOCKLPOSA-N
CC(C)(C)[Si](C)(C)OC[C@]12C[C@H](C[C@](CO)(O1)C=C2)OCOCC1=CC=CC=C1	UALIB-1058	(+)-1R,3S,5S-3-benzyloxymethoxy-1-tert-butyldimethylsiloxymethyl-5-hydroxymethyl-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	JTULMCOHCYGLAJ-WWNPGLIZSA-N
O=C(C=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)N1[C@@H](COC1=O)C1=CC=CC=C1	UALIB-1059	(-)-Carbo(4R-phenyl-1,3-oxazolidin-2-on-3-yl)methylenetriphenylphosphorane	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	WDPNITMJSPALDT-MHZLTWQESA-N
CC(C)(C)[Si](C)(C)OC[C@]12C[C@H](C[C@@](O1)(\C=C\C(=O)N1[C@@H](COC1=O)C1=CC=CC=C1)C=C2)OCOCC1=CC=CC=C1	UALIB-1060	(-)-1R,3S,5S-3-benzyloxymethoxy-1-tert-butyldimethylsiloxymethyl-5-[3-oxo-3-(4R-phenyl-1,3-oxazolidin-2-on-3-yl)prop-1E-enyl]-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	VGQWIPYMOGTJTK-WTTJCFGUSA-N
C[C@H](CC(=O)N1[C@@H](COC1=O)C1=CC=CC=C1)[C@@]12C[C@@H](C[C@@](CO[Si](C)(C)C(C)(C)C)(O1)C=C2)OCOCC1=CC=CC=C1	UALIB-1061	(-)-1R,3S,5S-3-benzyloxymethoxy-1-tert-butyldimethylsiloxymethyl-5-[1R-methyl-3-oxo-3-(4R-phenyl-1,3-oxazolidin-2-on-3-yl)propanyl]-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	FPAMZKCHTWAHLQ-WYZCXRIISA-N
C[C@H](CCO)[C@@]12C[C@@H](C[C@@](CO[Si](C)(C)C(C)(C)C)(O1)C=C2)OCOCC1=CC=CC=C1	UALIB-1062	(+)-1R,3S,5S-3-benzyloxymethoxy-1-tert-butyldimethylsiloxymethyl-5-[1R-methyl-3-hydroxypropanyl]-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	IHWMUUZPFZCDGR-VBSYDLGNSA-N
C[C@H](C\C=C/I)[C@@]12C[C@@H](C[C@@](CO[Si](C)(C)C(C)(C)C)(O1)C=C2)OCOCC1=CC=CC=C1	UALIB-1063	(+)-1R,3S,5S-3-benzyloxymethoxy-1-tert-butyldimethylsiloxymethyl-5-[4-iodo-1R-methyl-but-3Z-enyl]-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	GWMQPISZSFLQBO-ZLSWFGHBSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@H](C[C@@]1(O3)[C@H](C)CC=C2)OCOCC1=CC=CC=C1	UALIB-1064	(-)-1R,2R,6S,8S,10R-10-Benzyloxymethoxy-8-tert-butyldimethylsiloxymethyl-2-methyl-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	CMBPJWGXLCHYGG-WMAQBDPDSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@@H](O)C[C@@]1(O3)[C@H](C)CC=C2	UALIB-1065	(-)-1R,2R,6S,8S,10R-8-tert-butyldimethylsiloxymethyl-2-methyl-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-en-10-ol	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	PJJBWQYZFSQIKK-LLLOQXOTSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)CC(=O)C[C@@]1(O3)[C@H](C)CC=C2	UALIB-1066	(-)-1R,2R,6S,8S-8-tert-butyldimethylsiloxymethyl-2-methyl-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-en-10-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	TXTAUURHTWHGQH-VVWQDTPRSA-N
[H][C@@]12C[C@]3(CO[Si](C)(C)C(C)(C)C)O[C@]1(CC(O[Si](C)(C)C(C)(C)C)=C3)[C@H](C)CC=C2	UALIB-1067	(-)-1R,2R,6S,8S-10-tert-butyldimethylsiloxy-8-tert-butyldimethylsiloxymethyl-2-methyl-12-oxatricyclo[6.3.1.0<1,6>]dodec-4,9-diene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	ZCMUFCSSLJUDRD-KYXKYNKESA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)CC(O[Si](C)(C)C(C)(C)C)=C[C@@]1(O3)[C@H](C)CC=C2	UALIB-1068	(-)-1R,2R,6S,8S-10-tert-butyldimethylsiloxy-8-tert-butyldimethylsiloxymethyl-2-methyl-12-oxatricyclo[6.3.1.0<1,6>]dodec-4,10-diene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	VYHNTEVYZQVDHN-KYXKYNKESA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)CC(=O)[C@@H](I)[C@@]1(O3)[C@H](C)CC=C2	UALIB-1069	(-)-1R,2R,6S,8S,11S-8-tert-butyldimethylsiloxymethyl-11-iodo-2-methyl-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-en-10-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	WKVZUBSJVPWJRL-FRFIEDCNSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)CC(=O)[C@@H](CC=C)[C@@]1(O3)[C@H](C)CC=C2	UALIB-1070	(-)-1R,2R,6S,8S,11S-8-tert-butyldimethylsiloxymethyl-2-methyl-11-(2-propenyl)-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-en-10-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	WDDDHVXFBLSKDF-SCFBQEJPSA-N
CC(C)(C)[Si](C)(C)OC[C@]12CC(=O)C[C@](CO)(O1)C=C2	UALIB-1071	(+)-1R,5S-1-tert-Butyldimethylsiloxymethyl-5-hydroxymethyl-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	SWZKYZNHUCBJOV-CABCVRRESA-N
CC(C)(C)[Si](C)(C)OC[C@]12CC(=O)C[C@](COCOCC3=CC=CC=C3)(O1)C=C2	UALIB-1072	(-)-1R,5S-5-benzyloxymethoxymethyl-1-tert-butyldimethylsiloxymethyl-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	WPLOFKJLHVBIDV-PKTZIBPZSA-N
CC(C)(C)[Si](C)(C)OC[C@]12CC(=O)C(=C)[C@](COCOCC3=CC=CC=C3)(O1)C=C2	UALIB-1073	(+)-1R,5S-5-benzyloxymethoxymethyl-1-tert-butyldimethylsiloxymethyl-4-methenyl-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	ZCTDFMQVCOZGOP-ZEQRLZLVSA-N
CC(C)(C)[Si](C)(C)OC[C@]12CC(=O)[C@@H](CC=C)[C@](COCOCC3=CC=CC=C3)(O1)C=C2	UALIB-1074	(+)-1R,4S,5S-5-benzyloxymethoxymethyl-1-tert-butyldimethylsiloxymethyl-4-(prop-2-enyl)-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	VRJHUQPRLQOLFP-RZFJZAQRSA-N
CC(C)(C)[Si](C)(C)OC[C@]12CC(=O)[C@H](I)[C@](COCOCC3=CC=CC=C3)(O1)C=C2	UALIB-1075	(-)-1R,4R,5S-5-benzyloxymethoxymethyl-1-tert-butyldimethylsiloxymethyl-4-iodo-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	ZDBWMVWGEHMQDS-PMVMPFDFSA-N
