SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC(C)[Si](OC(CCCCC=C)C1=CC=CO1)(C(C)C)C(C)C	UALIB-1779	90e	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	RGJGARWRVRPSGH-UHFFFAOYSA-N
Cl[C@H]1[C@@H](CCCC1=O)OC1CCCCO1	UALIB-1780	99a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	QJOUACRWQDYMOT-GLYLRITDSA-N
CC1(Cl)[C@H](O)CCCC1=O	UALIB-1781	99m	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	ZGWOUUAREVALDZ-FOUAAFFMSA-N
CC(C)[Si](O[C@@H]1CCCC(=O)[C@@]1(C)Cl)(C(C)C)C(C)C	UALIB-1782	99e	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	NXJFNDVKAFZZDX-HZPDHXFCSA-N
CC(C)[Si](O[C@@H]1C[C@H](CC(=O)[C@@]1(C)Cl)C(C)=C)(C(C)C)C(C)C	UALIB-1783	101c	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	RNJBOTNWGQJOSP-QXAKKESOSA-N
C[C@H](O)C1CCCCC1=O	UALIB-1784	109a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	JPVZXEQZCYRRNC-PKPIPKONSA-N
C[C@H](O[Si](C)(C)C(C)(C)C)C1CCCCC1=O	UALIB-1785	103a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	PLIXEMDWHBMLRZ-PXYINDEMSA-N
CC[C@H](O[Si](C)(C)C(C)(C)C)C1(Cl)CCCCC1=O	UALIB-1786	104a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	VLISIWKFMDAFIA-CFMCSPIPSA-N
CC[C@H](O)C1(Cl)CCCCC1=O	UALIB-1787	104f	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	RPXLPPIICHHDPN-JAVCKPHESA-N
CC\C=C1/CCCCC1=O	UALIB-1788	118	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	AZOKXMIHWQXFBU-VMPITWQZSA-N
CC[C@@H](O)[C@@]1(O)CCCCC1=O	UALIB-1789	119	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	ISSLPOFVZIVXKB-APPZFPTMSA-N
CC[C@@H]1O[C@@]11CCCCC1=O	UALIB-1790	121	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	YVNQPSDHVPBUDW-DTWKUNHWSA-N
[H]C1(CCCCC1=O)[C@@H](O)CC	UALIB-1791	122 (non-specific)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	RFFJGNBKNOWRDB-MQWKRIRWSA-N
[H]C1(CCCCC1=O)[C@H](CC)O[Si](C)(C)C(C)(C)C	UALIB-1792	103 (non-specific)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	CDMABRAWZMHXCP-PYMCNQPYSA-N
[H]C(Cl)(C(C)O[Si](C)(C)C(C)(C)C)C(=O)C(C)C	UALIB-1793	129a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	ZPEIUVFWZINRAF-UHFFFAOYSA-N
