SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
COC1=C2C(=CNC2=C(OC)C(OC)=C1)C(=O)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1	UALIB-1280	N,N-Dibenzyl-4,6,7-trimethoxyindole-3-glyoxamide	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	WYRVFICOAOLPGC-UHFFFAOYSA-N
COC1=C2C(CCN(CC3=CC=CC=C3)CC3=CC=CC=C3)=CNC2=C(OC)C(OC)=C1	UALIB-1281	N,N-Dibenzyl-4,6,7-trimethoxytryptamine	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	SFLJWMUSNWRAKL-UHFFFAOYSA-N
COC1=C2C(CCN(CC3=CC=CC=C3)CC3=CC=CC=C3)=CN(C2=C(OC)C(OC)=C1)S(=O)(=O)C1=CC=C(C)C=C1	UALIB-1282	1-(p-Toluenesulfonyl)-4,6,7-trimethoxy-N,N-dibenzyltryptamine	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	LTAOAKQIUGFUHV-UHFFFAOYSA-N
COC1=C2C(CCN)=CN(C2=C(OC)C(OC)=C1)S(=O)(=O)C1=CC=C(C)C=C1	UALIB-1283	1-(p-Toluenesulfonyl)-4,6,7-trimethoxytryptamine	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	JAJOWCHXHHVDJI-UHFFFAOYSA-N
COC1=C2C(CCNC(=O)OC(C)(C)C)=CN(C2=C(OC)C(OC)=C1)S(=O)(=O)C1=CC=C(C)C=C1	UALIB-1284	4,6,7-Trimethoxy-3-[2-({tert-butoxycarbonyl}amino)ethyl]-1-(p-toluenesulfonyl)indole	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	LASMOIFPHNPJIQ-UHFFFAOYSA-N
COC1=CC(=O)C2=C(N(C=C2CCNC(=O)OC(C)(C)C)S(=O)(=O)C2=CC=C(C)C=C2)C1=O	UALIB-1285	6-Methoxy-3-[2-{tert-butoxycarbonyl}amino)ethyl]-1-(p-toluenesulfonyl)indole-4,7-dione	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	LEIQQYAWCBDUTR-UHFFFAOYSA-N
[O-]C(=O)C(F)(F)F.[H][N+]([H])([H])CCC1=CN(C2=C1C(=O)C=C(OC)C2=O)S(=O)(=O)C1=CC=C(C)C=C1	UALIB-1286	Trifluoroacetate of 7-methoxy-5-N’-(p-toluenesulfonyl)-pyrrolo[4,3,2-de]-2,3,6-dihydroquinolin-6-one	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	XNZCRXYFOMBGNG-UHFFFAOYSA-N
CCCCCCCOS(=O)(=O)C1=CC=C(C)C=C1	UALIB-1287	Heptyl p-toluenesulfonate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	BQPVBPLMUCJNOX-UHFFFAOYSA-N
CC1=[N+](C)C2=CC=CC=C2S1.CC1=CC=C(C=C1)S([O-])(=O)=O	UALIB-1288	2,3-Dimethylbenzothiazolium tosylate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	GYHJFWZSCIYJKD-UHFFFAOYSA-M
CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCCCC[N+]1=C(C)SC2=CC=CC=C12	UALIB-1289	3-Heptyl-2-methylbenzothiazolium tosylate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	BYXYNOJCPYHZCX-UHFFFAOYSA-M
CC1=[N+](C)C2=CC=CC=C2[Se]1.CC1=CC=C(C=C1)S([O-])(=O)=O	UALIB-1290	2,3-Dimethylbenzoselenazolium tosylate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	SYCKYZXHDYREEN-UHFFFAOYSA-M
CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCCCC[N+]1=C(C)[Se]C2=CC=CC=C12	UALIB-1291	3-Heptyl-2-methylbenzoselenazolium tosylate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	KFMNUILNIITYCV-UHFFFAOYSA-M
F[B-](F)(F)F.CCC1=[N+](C)C2=CC=CC=C2S1	UALIB-1292	2-Ethyl-3-methylbenzothazolium tetrafluoroborate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	VGSXHIDSGRENJY-UHFFFAOYSA-N
C\C=C1/SC2=CC=CC=C2N1C	UALIB-1293	2-Ethylene-3-methylbenzothiazole	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	XKPQMYSXUHRABQ-KMKOMSMNSA-N
CCC1(CC(C)=O)SC2=CC=CC=C2N1C	UALIB-1294	2-Acetonyl-2-ethyl-3-methylbenzothiazole	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	MRZUZUDYYTYXHI-UHFFFAOYSA-N
CN1\C(SC2=CC=CC=C12)=C\C(C#N)=C1C=CC(C=C1)=C(C#N)C#N	UALIB-1295	7-[N-Methyl]benzothiazolium-7,8,8-tricyanoquinodimethanide	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	WRTGWYKMDAUIMS-JMIUGGIZSA-N
CCCCCCCN1\C(SC2=CC=CC=C12)=C\C(C#N)=C1C=CC(C=C1)=C(C#N)C#N	UALIB-1296	7-[N-Heptyl]benzothiazolium-7,8,8-tricyanoquinodimethanide	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	IJUYNAPSSMYWSJ-QQXSKIMKSA-N
CN1\C([Se]C2=CC=CC=C12)=C\C(C#N)=C1C=CC(C=C1)=C(C#N)C#N	UALIB-1297	7-[N-Methyl]benzoselenazolium-7,8,8-tricyanoquinodimethanide	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	SOICQLRATNSSQG-JMIUGGIZSA-N
CCCCCCCN1\C([Se]C2=CC=CC=C12)=C\C(C#N)=C1C=CC(C=C1)=C(C#N)C#N	UALIB-1298	7-[N-Heptyl]benzoselenazolium-7,8,8-tricyanoquinodimethanide	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	PBYJERYUZQMJBW-QQXSKIMKSA-N
