SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC(O)[C@@]1(C)[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	UALIB-2257	33	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	IONWPRHWJZZKDL-JOMNBINVSA-N
CC(OS(C)(=O)=O)[C@@]1(C)[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	UALIB-2258	34	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	DIPROCQCXDNPEM-HXVGDEJJSA-N
COCCOCOC[C@H]1OC(=O)C=C1	UALIB-2259	35	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	QEWCVVJWEZZKMR-QMMMGPOBSA-N
COCCOCOC[C@H]1OC(=O)C[C@@H]1C	UALIB-2260	36	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	HESKCYQPMIYCQI-DTWKUNHWSA-N
COCCOCOC[C@H]1OC(=O)[C@H]([C@@H]1C)C(C)(C)O	UALIB-2261	37	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	GGEUDVOMEVKEQV-MXWKQRLJSA-N
COCCOCOC[C@H]1OC(=O)C([C@@H]1C)=C(C)C	UALIB-2262	38	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	LDNPWWHOSZBZPZ-GHMZBOCLSA-N
COCCOCOC[C@H]1OC(=O)C(C)[C@@H]1C	UALIB-2263	40	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	AYKVZRIFJDJGLQ-DJBFQZMMSA-N
COCCOCOC[C@H]1OC(=O)C[C@@H]1C(SC)(SC)SC	UALIB-2264	41	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	KBUCLUURFBIQRN-WDEREUQCSA-N
COCCOCOC[C@H]1OC(=O)[C@H]([C@@H]1C(SC)(SC)SC)C(C)(C)O	UALIB-2265	42	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	NQKPLKZDJPOXBU-UPJWGTAASA-N
COCCOCOC[C@H]1OC(=O)C([C@@H]1C(SC)(SC)SC)=C(C)C	UALIB-2266	43	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	WKEUSNYBZUWAAK-TZMCWYRMSA-N
