SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](C[C@H](OCOC)[C@@H](C)C(=O)OCC2=CC=CC=C2)OC(C)(C)O1	UALIB-1390	196	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	CRSWTEWKHWBKLM-HFDGIODVSA-N
[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](C[C@H](O)[C@@H](C)C(=O)N(C)OC)OC(C)(C)O1.[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](C[C@H](OCOC)[C@@H](C)C(=O)N2[C@H](CC3=CC=CC=C3)COC2=O)OC(C)(C)O1	UALIB-1391	193 (+191)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	DMHHXPNPDSRVGT-FKQMYRARSA-N
[H][C@@]1(C)C[C@@]1([H])[C@@H](O)C[C@@H]1C[C@H](OCOC)[C@@H](C)C(=O)O1	UALIB-1392	194	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	RBDNBKHDZYCQHG-PTEOKISQSA-N
[H]C(=O)C[C@]1([H])O[C@]([H])(C[C@H](O)[C@]2([H])C[C@H]2C)C[C@H](OCOC)[C@H]1C	UALIB-1393	199A	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	RVYXIKDUJLMHLE-QKMYFLCJSA-N
[H]C(=O)C[C@H](O[Si](CC)(CC)CC)[C@@H](C)C(=O)N1[C@H](CC2=CC=CC=C2)COC1=O	UALIB-1394	50	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	UTDPFNOXMYYSMP-RLLQIKCJSA-N
C[C@H]([C@H](CC=C)O[Si](C)(C)C(C)(C)C)C(=O)N1[C@H](CC2=CC=CC=C2)COC1=O	UALIB-1395	62	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	SVJPPPGXMCCBQM-RLLQIKCJSA-N
C[C@H]([C@H](CC(C)=O)O[Si](C)(C)C(C)(C)C)C(=O)N1[C@H](CC2=CC=CC=C2)COC1=O	UALIB-1396	58	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	LLFMZWHFAFJPPO-RLLQIKCJSA-N
[H][C@@]1(C)C[C@@]1([H])[C@@H](CC(=O)N(C)OC)O[Si]([H])(C(C)C)C(C)C	UALIB-1397	139	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	OMMTULZVFJDUJI-MGPQQGTHSA-N
[H][C@@]1(C)C[C@@]1([H])[C@@H](CC(=O)CC=C)O[Si]([H])(C(C)C)C(C)C	UALIB-1398	140	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	CHYNLGNXMWCSSZ-FVQBIDKESA-N
[H][C@@]1(C)C[C@@]1([H])[C@H](CC(=O)N(C)OC)O[Si](C)(C)CC=C	UALIB-1399	143	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	JAQZULWMCAEFHD-UPJWGTAASA-N
[H]C(=O)C[C@H](O[Si](C)(C)CC=C)[C@]1([H])C[C@@]1([H])C	UALIB-1400	144	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	BMSQHQQZYHSSAY-UTUOFQBUSA-N
