DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEY MATCH?
UALIB-431	COC1=CC=C(C(O[Si](C)(C)C(C)(C)C)C(Cl)(Cl)Cl)C=C1	tert-butyldimethyl[2,2,2-trichloro-1-(4-methoxyphenyl)ethoxy]silane	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C15H23Cl3O2Si/c1-14(2,3)21(5,6)20-13(15(16,17)18)11-7-9-12(19-4)10-8-11/h7-10,13H,1-6H3	YRLCQEXSJHMTIX-UHFFFAOYSA-N	YRLCQEXSJHMTIX-UHFFFAOYSA-N	COC1=CC=C(C=C1)C(O[Si](C)(C)C(C)(C)C)C(Cl)(Cl)Cl	TRUE
UALIB-432	CC(C)(C)[Si](C)(C)OC(C1=CC=CC(I)=C1)C(Cl)(Cl)Cl	tert-butyldimethyl[2,2,2-trichloro-1-(3-iodophenyl)ethoxy]silane	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C14H20Cl3IOSi/c1-13(2,3)20(4,5)19-12(14(15,16)17)10-7-6-8-11(18)9-10/h6-9,12H,1-5H3	FPWHVVPZBASMOY-UHFFFAOYSA-N	FPWHVVPZBASMOY-UHFFFAOYSA-N	CC(C)(C)[Si](C)(C)OC(C1=CC=CC(I)=C1)C(Cl)(Cl)Cl	TRUE
UALIB-433	CC(C)(C)[Si](C)(C)OC(C1=CC=C(C(F)(F)F)C=C1)C(Cl)(Cl)Cl	tert-butyldimethyl[2,2,2-trichloro-1-(4-trifluoromethylphenyl)ethoxy]silane	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C15H20Cl3F3OSi/c1-13(2,3)23(4,5)22-12(14(16,17)18)10-6-8-11(9-7-10)15(19,20)21/h6-9,12H,1-5H3	QMYZMVLAPJQCQH-UHFFFAOYSA-N	QMYZMVLAPJQCQH-UHFFFAOYSA-N	CC(C)(C)[Si](C)(C)OC(C1=CC=C(C=C1)C(F)(F)F)C(Cl)(Cl)Cl	TRUE
UALIB-434	CC(C)(C)[Si](C)(C)OC(C1=CC2=CC=CC=C2C=C1)C(Cl)(Cl)Cl	tert-butyldimethyl(2,2,2-trichloro-1-naphthylen-2-ylethoxy)silane	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C18H23Cl3OSi/c1-17(2,3)23(4,5)22-16(18(19,20)21)15-11-10-13-8-6-7-9-14(13)12-15/h6-12,16H,1-5H3	KDKABZSMRAGRFR-UHFFFAOYSA-N	KDKABZSMRAGRFR-UHFFFAOYSA-N	CC(C)(C)[Si](C)(C)OC(C1=CC2=CC=CC=C2C=C1)C(Cl)(Cl)Cl	TRUE
UALIB-435	CC(C)(C)[Si](C)(C)OC(C1=CC=CO1)C(Cl)(Cl)Cl	tert-butyldimethyl(2,2,2-trichloro-1-furan-2-ylethoxy)silane	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C12H19Cl3O2Si/c1-11(2,3)18(4,5)17-10(12(13,14)15)9-7-6-8-16-9/h6-8,10H,1-5H3	SZDCYRMWSDPUMW-UHFFFAOYSA-N	SZDCYRMWSDPUMW-UHFFFAOYSA-N	CC(C)(C)[Si](C)(C)OC(C1=CC=CO1)C(Cl)(Cl)Cl	TRUE
UALIB-436	CC(C)(C)[Si](C)(C)OC(C1=CC=CS1)C(Cl)(Cl)Cl	tert-butyldimethyl(2,2,2-trichloro-1-thiophen-2-ylethoxy)silane	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C12H19Cl3OSSi/c1-11(2,3)18(4,5)16-10(12(13,14)15)9-7-6-8-17-9/h6-8,10H,1-5H3	CLBVKVJSNKNGCV-UHFFFAOYSA-N	CLBVKVJSNKNGCV-UHFFFAOYSA-N	CC(C)(C)[Si](C)(C)OC(C1=CC=CS1)C(Cl)(Cl)Cl	TRUE
UALIB-437	CN1C=CC=C1C(O[Si](C)(C)C(C)(C)C)C(Cl)(Cl)Cl	2-[1-(tert-butyldimethylsilanyloxy)-2,2,2-trichloroethyl]-1-methyl-1H-pyrrole	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C13H22Cl3NOSi/c1-12(2,3)19(5,6)18-11(13(14,15)16)10-8-7-9-17(10)4/h7-9,11H,1-6H3	NHYBONSTPRMHLU-UHFFFAOYSA-N	NHYBONSTPRMHLU-UHFFFAOYSA-N	CN1C=CC=C1C(O[Si](C)(C)C(C)(C)C)C(Cl)(Cl)Cl	TRUE
UALIB-438	CC(=O)C1=CC=C(C(O[Si](C)(C)C(C)(C)C)C(Cl)(Cl)Cl)C=C1	1-{4-[1-(tert-butyldimethylsilanyloxy)-2,2,2-trichloroethyl]phenyl}ethanone	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C16H23Cl3O2Si/c1-11(20)12-7-9-13(10-8-12)14(16(17,18)19)21-22(5,6)15(2,3)4/h7-10,14H,1-6H3	JQPYGIJAAVRYGF-UHFFFAOYSA-N	JQPYGIJAAVRYGF-UHFFFAOYSA-N	CC(=O)C1=CC=C(C=C1)C(O[Si](C)(C)C(C)(C)C)C(Cl)(Cl)Cl	TRUE
UALIB-439	CCCCCCC(=O)C[C@@H](O)C(Cl)(Cl)Cl	(R)-1,1,1-trichloro-2-hydroxydecan-4-one	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C10H17Cl3O2/c1-2-3-4-5-6-8(14)7-9(15)10(11,12)13/h9,15H,2-7H2,1H3/t9-/m1/s1	VUXQEHYKNIPEMX-SECBINFHSA-N	VUXQEHYKNIPEMX-SECBINFHSA-N	CCCCCCC(=O)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-440	O[C@@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CC=C1	(1S,3R)-4,4,4-trichloro-1-phenylbutane-1,3-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C10H11Cl3O2/c11-10(12,13)9(15)6-8(14)7-4-2-1-3-5-7/h1-5,8-9,14-15H,6H2/t8-,9+/m0/s1	JZWKDUCKNLOMLX-DTWKUNHWSA-N	JZWKDUCKNLOMLX-DTWKUNHWSA-N	O[C@@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CC=C1	TRUE
UALIB-441	O[C@@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CO1	(1S,3R)-4,4,4-trichloro-1-(furan-2-yl)-butane-1,3-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C8H9Cl3O3/c9-8(10,11)7(13)4-5(12)6-2-1-3-14-6/h1-3,5,7,12-13H,4H2/t5-,7+/m0/s1	WVUCDPDONSTROQ-CAHLUQPWSA-N	WVUCDPDONSTROQ-CAHLUQPWSA-N	O[C@@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CO1	TRUE
UALIB-442	O[C@@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CS1	(1S,3R)-4,4,4-trichloro-1-(thiophen-2-yl)-butane-1,3-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C8H9Cl3O2S/c9-8(10,11)7(13)4-5(12)6-2-1-3-14-6/h1-3,5,7,12-13H,4H2/t5-,7+/m0/s1	HKRMFKXACLDTSK-CAHLUQPWSA-N	HKRMFKXACLDTSK-CAHLUQPWSA-N	O[C@@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CS1	TRUE
UALIB-443	C=CC[C@@H](O)C[C@@H](O)C(Cl)(Cl)Cl	(2R,4R)-1,1,1-trichlorohept-6-en-2,4-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C7H11Cl3O2/c1-2-3-5(11)4-6(12)7(8,9)10/h2,5-6,11-12H,1,3-4H2/t5-,6-/m1/s1	QTZJOIQVDMFTCA-PHDIDXHHSA-N	QTZJOIQVDMFTCA-PHDIDXHHSA-N	O[C@H](CC=C)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-444	C=C[C@@H](O)C[C@@H](O)C(Cl)(Cl)Cl	(2R,4S)-1,1,1-trichlorohex-5-en-2,4-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C6H9Cl3O2/c1-2-4(10)3-5(11)6(7,8)9/h2,4-5,10-11H,1,3H2/t4-,5-/m1/s1	YDUNKVHTZCBAAQ-RFZPGFLSSA-N	YDUNKVHTZCBAAQ-RFZPGFLSSA-N	O[C@@H](C[C@@H](O)C(Cl)(Cl)Cl)C=C	TRUE
UALIB-445	CCCCCC[C@@H](O)C[C@@H](O)C(Cl)(Cl)Cl	(2R,4S)-1,1,1-trichlorodecane-2,4-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C10H19Cl3O2/c1-2-3-4-5-6-8(14)7-9(15)10(11,12)13/h8-9,14-15H,2-7H2,1H3/t8-,9-/m1/s1	CVLGRMJLTJWDNC-RKDXNWHRSA-N	CVLGRMJLTJWDNC-RKDXNWHRSA-N	CCCCCC[C@@H](O)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-446	O[C@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CC=C1	(1R,3R)-4,4,4-trichloro-1-phenylbutane-1,3-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C10H11Cl3O2/c11-10(12,13)9(15)6-8(14)7-4-2-1-3-5-7/h1-5,8-9,14-15H,6H2/t8-,9-/m1/s1	JZWKDUCKNLOMLX-RKDXNWHRSA-N	JZWKDUCKNLOMLX-RKDXNWHRSA-N	O[C@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CC=C1	TRUE
UALIB-447	O[C@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CO1	(1R,3R)-4,4,4-trichloro-1-furan-2-ylbutane-1,3-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C8H9Cl3O3/c9-8(10,11)7(13)4-5(12)6-2-1-3-14-6/h1-3,5,7,12-13H,4H2/t5-,7-/m1/s1	WVUCDPDONSTROQ-IYSWYEEDSA-N	WVUCDPDONSTROQ-IYSWYEEDSA-N	O[C@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CO1	TRUE
UALIB-448	O[C@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CS1	(1R,3R)-4,4,4-trichloro-1-(thiophen-2-yl)butane-1,3-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C8H9Cl3O2S/c9-8(10,11)7(13)4-5(12)6-2-1-3-14-6/h1-3,5,7,12-13H,4H2/t5-,7-/m1/s1	HKRMFKXACLDTSK-IYSWYEEDSA-N	HKRMFKXACLDTSK-IYSWYEEDSA-N	O[C@H](C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CS1	TRUE
UALIB-449	C=CC[C@H](O)C[C@@H](O)C(Cl)(Cl)Cl	(2R,4S)-1,1,1-trichlorohept-6-ene-2,4-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C7H11Cl3O2/c1-2-3-5(11)4-6(12)7(8,9)10/h2,5-6,11-12H,1,3-4H2/t5-,6+/m0/s1	QTZJOIQVDMFTCA-NTSWFWBYSA-N	QTZJOIQVDMFTCA-NTSWFWBYSA-N	O[C@@H](CC=C)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-450	C=C[C@H](O)C[C@@H](O)C(Cl)(Cl)Cl	(2R,4R)-1,1,1-trichlorohex-5-ene-2,4-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C6H9Cl3O2/c1-2-4(10)3-5(11)6(7,8)9/h2,4-5,10-11H,1,3H2/t4-,5+/m0/s1	YDUNKVHTZCBAAQ-CRCLSJGQSA-N	YDUNKVHTZCBAAQ-CRCLSJGQSA-N	O[C@H](C[C@@H](O)C(Cl)(Cl)Cl)C=C	TRUE
UALIB-451	CCCCCC[C@H](O)C[C@@H](O)C(Cl)(Cl)Cl	(2R,4R)-1,1,1-trichlorodecane-2,4-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C10H19Cl3O2/c1-2-3-4-5-6-8(14)7-9(15)10(11,12)13/h8-9,14-15H,2-7H2,1H3/t8-,9+/m0/s1	CVLGRMJLTJWDNC-DTWKUNHWSA-N	CVLGRMJLTJWDNC-DTWKUNHWSA-N	CCCCCC[C@H](O)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-452	O=C(CC1=CC=CC=C1)C[C@@H](O)C(Cl)(Cl)Cl	(R)-5,5,5-trichloro-4-hydroxy-1-phenylpentan-2-one	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C11H11Cl3O2/c12-11(13,14)10(16)7-9(15)6-8-4-2-1-3-5-8/h1-5,10,16H,6-7H2/t10-/m1/s1	RFNMOXVEBCXUIW-SNVBAGLBSA-N	RFNMOXVEBCXUIW-SNVBAGLBSA-N	O[C@H](CC(=O)CC1=CC=CC=C1)C(Cl)(Cl)Cl	TRUE
UALIB-453	O[C@@H](CC1=CC=CC=C1)C[C@@H](O)C(Cl)(Cl)Cl	(2R,4S)-1,1,1-trichloro-5-phenylpentane-2,4-diol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C11H13Cl3O2/c12-11(13,14)10(16)7-9(15)6-8-4-2-1-3-5-8/h1-5,9-10,15-16H,6-7H2/t9-,10+/m0/s1	SZDSXORNRFUYKB-VHSXEESVSA-N	SZDSXORNRFUYKB-VHSXEESVSA-N	O[C@H](C[C@@H](O)C(Cl)(Cl)Cl)CC1=CC=CC=C1	TRUE
UALIB-454	O=C(C1=COCCC1)C(Cl)(Cl)Cl	2,2,2-trichloro-1-(5,6-dihydro-4H-pyran-3-yl)ethanone	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C7H7Cl3O2/c8-7(9,10)6(11)5-2-1-3-12-4-5/h4H,1-3H2	PWNGCQDVIQOYBS-UHFFFAOYSA-N	PWNGCQDVIQOYBS-UHFFFAOYSA-N	ClC(Cl)(Cl)C(=O)C1=COCCC1	TRUE
UALIB-455	CO/C(C)=C\C(=O)C(Cl)(Cl)Cl	(Z)-1,1,1-trichloro-4-methoxypent-3-en-2-one	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C6H7Cl3O2/c1-4(11-2)3-5(10)6(7,8)9/h3H,1-2H3/b4-3-	PBMPUNXQXSKORQ-ARJAWSKDSA-N	PBMPUNXQXSKORQ-ARJAWSKDSA-N	CO\C(C)=C/C(=O)C(Cl)(Cl)Cl	TRUE
UALIB-456	CO/C=C\C(=O)C(Cl)(Cl)Cl	(E)-1,1,1-trichloro-4-methoxybut-3-en-2-one	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C5H5Cl3O2/c1-10-3-2-4(9)5(6,7)8/h2-3H,1H3/b3-2-	ZSYGAPOLAJMDGA-IHWYPQMZSA-N	ZSYGAPOLAJMDGA-IHWYPQMZSA-N	CO\C=C/C(=O)C(Cl)(Cl)Cl	TRUE
UALIB-457	OC(C1=COCCC1)C(Cl)(Cl)Cl	2,2,2-trichloro-1-(5,6-dihydro-4H-pyran-3-yl)ethanol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C7H9Cl3O2/c8-7(9,10)6(11)5-2-1-3-12-4-5/h4,6,11H,1-3H2	UGYTWWMFEQALIM-UHFFFAOYSA-N	UGYTWWMFEQALIM-UHFFFAOYSA-N	OC(C1=COCCC1)C(Cl)(Cl)Cl	TRUE
UALIB-458	CO/C(C)=C\C(O)C(Cl)(Cl)Cl	(Z)-1,1,1-trichloro-4-methoxypent-3-en-2-ol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C6H9Cl3O2/c1-4(11-2)3-5(10)6(7,8)9/h3,5,10H,1-2H3/b4-3-	DAMADAKPILPAGV-ARJAWSKDSA-N	DAMADAKPILPAGV-ARJAWSKDSA-N	CO\C(C)=C/C(O)C(Cl)(Cl)Cl	TRUE
UALIB-459	CO/C=C\C(O)C(Cl)(Cl)Cl	(E)-1,1,1-trichloro-4-methoxybut-3-en-2-ol	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C5H7Cl3O2/c1-10-3-2-4(9)5(6,7)8/h2-4,9H,1H3/b3-2-	WQGWIMCRMWHZFO-IHWYPQMZSA-N	WQGWIMCRMWHZFO-IHWYPQMZSA-N	CO\C=C/C(O)C(Cl)(Cl)Cl	TRUE
UALIB-460	O=C(C#CC1=CC=CC=C1)C(Cl)(Cl)Cl	1,1,1-trichloro-4-phenylbut-3-yn-2-one	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C10H5Cl3O/c11-10(12,13)9(14)7-6-8-4-2-1-3-5-8/h1-5H	BTKQFSQHOYIURM-UHFFFAOYSA-N	BTKQFSQHOYIURM-UHFFFAOYSA-N	ClC(Cl)(Cl)C(=O)C#CC1=CC=CC=C1	TRUE
UALIB-461	COC1OCCC/C1=C/C(=O)O	(E)-2-(dihydro-2-methoxy-2H-pyran-3(4H)-ylidene)acetic acid	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C8H12O4/c1-11-8-6(5-7(9)10)3-2-4-12-8/h5,8H,2-4H2,1H3,(H,9,10)/b6-5-	KNHNTQPKYDNYKU-WAYWQWQTSA-N	KNHNTQPKYDNYKU-WAYWQWQTSA-N	COC1OCCC\C1=C\C(O)=O	TRUE
UALIB-462	COC(C)(/C=C/C(=O)O)OC	(E)-4,4-dimethoxypent-2-enoic acid	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C7H12O4/c1-7(10-2,11-3)5-4-6(8)9/h4-5H,1-3H3,(H,8,9)/b5-4+	MAIBQILICDAPGZ-SNAWJCMRSA-N	MAIBQILICDAPGZ-SNAWJCMRSA-N	COC(C)(OC)\C=C\C(O)=O	TRUE
UALIB-463	COC(/C=C/C(=O)O)OC	(E)-4,4-dimethoxybut-2-enoic acid	Cafiero, L. New synthetic applications of trichloromethyl carbinols in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/615	InChI=1S/C6H10O4/c1-9-6(10-2)4-3-5(7)8/h3-4,6H,1-2H3,(H,7,8)/b4-3+	NATCFBVPXXCORD-ONEGZZNKSA-N	NATCFBVPXXCORD-ONEGZZNKSA-N	COC(OC)\C=C\C(O)=O	TRUE
