DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1781	CC1(Cl)C(=O)CCC[C@H]1O	99m	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C7H11ClO2/c1-7(8)5(9)3-2-4-6(7)10/h5,9H,2-4H2,1H3/t5-,7?/m1/s1	ZGWOUUAREVALDZ-FOUAAFFMSA-N	ZGWOUUAREVALDZ-FOUAAFFMSA-N	CC1(Cl)[C@H](O)CCCC1=O	TRUE
UALIB-1782	CC(C)[Si](O[C@@H]1CCCC(=O)[C@@]1(C)Cl)(C(C)C)C(C)C	99e	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C16H31ClO2Si/c1-11(2)20(12(3)4,13(5)6)19-15-10-8-9-14(18)16(15,7)17/h11-13,15H,8-10H2,1-7H3/t15-,16-/m1/s1	NXJFNDVKAFZZDX-HZPDHXFCSA-N	NXJFNDVKAFZZDX-HZPDHXFCSA-N	CC(C)[Si](O[C@@H]1CCCC(=O)[C@@]1(C)Cl)(C(C)C)C(C)C	TRUE
UALIB-1783	C=C(C)[C@H]1CC(=O)[C@@](C)(Cl)[C@H](O[Si](C(C)C)(C(C)C)C(C)C)C1	101c	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C19H35ClO2Si/c1-12(2)16-10-17(21)19(9,20)18(11-16)22-23(13(3)4,14(5)6)15(7)8/h13-16,18H,1,10-11H2,2-9H3/t16-,18+,19+/m0/s1	RNJBOTNWGQJOSP-QXAKKESOSA-N	RNJBOTNWGQJOSP-QXAKKESOSA-N	CC(C)[Si](O[C@@H]1C[C@H](CC(=O)[C@@]1(C)Cl)C(C)=C)(C(C)C)C(C)C	TRUE
UALIB-1784	C[C@H](O)C1CCCCC1=O	109a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C8H14O2/c1-6(9)7-4-2-3-5-8(7)10/h6-7,9H,2-5H2,1H3/t6-,7?/m0/s1	JPVZXEQZCYRRNC-PKPIPKONSA-N	JPVZXEQZCYRRNC-PKPIPKONSA-N	C[C@H](O)C1CCCCC1=O	TRUE
UALIB-1785	C[C@H](O[Si](C)(C)C(C)(C)C)C1CCCCC1=O	103a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C14H28O2Si/c1-11(12-9-7-8-10-13(12)15)16-17(5,6)14(2,3)4/h11-12H,7-10H2,1-6H3/t11-,12?/m0/s1	PLIXEMDWHBMLRZ-PXYINDEMSA-N	PLIXEMDWHBMLRZ-PXYINDEMSA-N	C[C@H](O[Si](C)(C)C(C)(C)C)C1CCCCC1=O	TRUE
UALIB-1786	CC[C@H](O[Si](C)(C)C(C)(C)C)C1(Cl)CCCCC1=O	104a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C15H29ClO2Si/c1-7-13(18-19(5,6)14(2,3)4)15(16)11-9-8-10-12(15)17/h13H,7-11H2,1-6H3/t13-,15?/m0/s1	VLISIWKFMDAFIA-CFMCSPIPSA-N	VLISIWKFMDAFIA-CFMCSPIPSA-N	CC[C@H](O[Si](C)(C)C(C)(C)C)C1(Cl)CCCCC1=O	TRUE
UALIB-1787	CC[C@H](O)C1(Cl)CCCCC1=O	104f	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C9H15ClO2/c1-2-7(11)9(10)6-4-3-5-8(9)12/h7,11H,2-6H2,1H3/t7-,9?/m0/s1	RPXLPPIICHHDPN-JAVCKPHESA-N	RPXLPPIICHHDPN-JAVCKPHESA-N	CC[C@H](O)C1(Cl)CCCCC1=O	TRUE
UALIB-1788	CC/C=C1\CCCCC1=O	118	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C9H14O/c1-2-5-8-6-3-4-7-9(8)10/h5H,2-4,6-7H2,1H3/b8-5+	AZOKXMIHWQXFBU-VMPITWQZSA-N	AZOKXMIHWQXFBU-VMPITWQZSA-N	CC\C=C1/CCCCC1=O	TRUE
UALIB-1789	CC[C@@H](O)[C@@]1(O)CCCCC1=O	119	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C9H16O3/c1-2-7(10)9(12)6-4-3-5-8(9)11/h7,10,12H,2-6H2,1H3/t7-,9+/m1/s1	ISSLPOFVZIVXKB-APPZFPTMSA-N	ISSLPOFVZIVXKB-APPZFPTMSA-N	CC[C@@H](O)[C@@]1(O)CCCCC1=O	TRUE
UALIB-1790	CC[C@@H]1O[C@@]12CCCCC2=O	121	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C9H14O2/c1-2-8-9(11-8)6-4-3-5-7(9)10/h8H,2-6H2,1H3/t8-,9+/m0/s1	YVNQPSDHVPBUDW-DTWKUNHWSA-N	YVNQPSDHVPBUDW-DTWKUNHWSA-N	CC[C@@H]1O[C@@]11CCCCC1=O	TRUE
UALIB-1791	CC[C@H](O)C1CCCCC1=O	122 (non-specific)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C9H16O2/c1-2-8(10)7-5-3-4-6-9(7)11/h7-8,10H,2-6H2,1H3/t7?,8-/m0/s1	RFFJGNBKNOWRDB-MQWKRIRWSA-N	RFFJGNBKNOWRDB-MQWKRIRWSA-N	[H]C1(CCCCC1=O)[C@@H](O)CC	TRUE
UALIB-1792	CC[C@H](O[Si](C)(C)C(C)(C)C)C1CCCCC1=O	103 (non-specific)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C15H30O2Si/c1-7-14(12-10-8-9-11-13(12)16)17-18(5,6)15(2,3)4/h12,14H,7-11H2,1-6H3/t12?,14-/m0/s1	CDMABRAWZMHXCP-PYMCNQPYSA-N	CDMABRAWZMHXCP-PYMCNQPYSA-N	[H]C1(CCCCC1=O)[C@H](CC)O[Si](C)(C)C(C)(C)C	TRUE
