DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2256	C=C[C@]1(C)C(=O)O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@H]1C	32	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C28H28O3/c1-4-27(3)21(2)25(31-26(27)29)20-30-28(22-14-8-5-9-15-22,23-16-10-6-11-17-23)24-18-12-7-13-19-24/h4-19,21,25H,1,20H2,2-3H3/t21-,25-,27+/m1/s1	QPWBAQARJLTBFO-RMXYQJDTSA-N	QPWBAQARJLTBFO-RMXYQJDTSA-N	[H]C(=C)[C@@]1(C)[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	TRUE
UALIB-2257	CC(O)[C@]1(C)C(=O)O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@H]1C	33	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C28H30O4/c1-20-25(32-26(30)27(20,3)21(2)29)19-31-28(22-13-7-4-8-14-22,23-15-9-5-10-16-23)24-17-11-6-12-18-24/h4-18,20-21,25,29H,19H2,1-3H3/t20-,21?,25-,27-/m1/s1	IONWPRHWJZZKDL-JOMNBINVSA-N	IONWPRHWJZZKDL-JOMNBINVSA-N	CC(O)[C@@]1(C)[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	TRUE
UALIB-2258	CC(OS(C)(=O)=O)[C@]1(C)C(=O)O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@H]1C	34	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C29H32O6S/c1-21-26(34-27(30)28(21,3)22(2)35-36(4,31)32)20-33-29(23-14-8-5-9-15-23,24-16-10-6-11-17-24)25-18-12-7-13-19-25/h5-19,21-22,26H,20H2,1-4H3/t21-,22?,26-,28-/m1/s1	DIPROCQCXDNPEM-HXVGDEJJSA-N	DIPROCQCXDNPEM-HXVGDEJJSA-N	CC(OS(C)(=O)=O)[C@@]1(C)[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	TRUE
UALIB-2259	COCCOCOC[C@@H]1C=CC(=O)O1	35	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C9H14O5/c1-11-4-5-12-7-13-6-8-2-3-9(10)14-8/h2-3,8H,4-7H2,1H3/t8-/m0/s1	QEWCVVJWEZZKMR-QMMMGPOBSA-N	QEWCVVJWEZZKMR-QMMMGPOBSA-N	COCCOCOC[C@H]1OC(=O)C=C1	TRUE
UALIB-2260	COCCOCOC[C@H]1OC(=O)C[C@@H]1C	36	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C10H18O5/c1-8-5-10(11)15-9(8)6-14-7-13-4-3-12-2/h8-9H,3-7H2,1-2H3/t8-,9+/m0/s1	HESKCYQPMIYCQI-DTWKUNHWSA-N	HESKCYQPMIYCQI-DTWKUNHWSA-N	COCCOCOC[C@H]1OC(=O)C[C@@H]1C	TRUE
UALIB-2261	COCCOCOC[C@H]1OC(=O)[C@@H](C(C)(C)O)[C@@H]1C	37	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C13H24O6/c1-9-10(7-18-8-17-6-5-16-4)19-12(14)11(9)13(2,3)15/h9-11,15H,5-8H2,1-4H3/t9-,10-,11+/m1/s1	GGEUDVOMEVKEQV-MXWKQRLJSA-N	GGEUDVOMEVKEQV-MXWKQRLJSA-N	COCCOCOC[C@H]1OC(=O)[C@H]([C@@H]1C)C(C)(C)O	TRUE
UALIB-2262	COCCOCOC[C@H]1OC(=O)C(=C(C)C)[C@@H]1C	38	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C13H22O5/c1-9(2)12-10(3)11(18-13(12)14)7-17-8-16-6-5-15-4/h10-11H,5-8H2,1-4H3/t10-,11-/m1/s1	LDNPWWHOSZBZPZ-GHMZBOCLSA-N	LDNPWWHOSZBZPZ-GHMZBOCLSA-N	COCCOCOC[C@H]1OC(=O)C([C@@H]1C)=C(C)C	TRUE
UALIB-2263	COCCOCOC[C@H]1OC(=O)C(C)[C@@H]1C	40	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C11H20O5/c1-8-9(2)11(12)16-10(8)6-15-7-14-5-4-13-3/h8-10H,4-7H2,1-3H3/t8-,9?,10+/m0/s1	AYKVZRIFJDJGLQ-DJBFQZMMSA-N	AYKVZRIFJDJGLQ-DJBFQZMMSA-N	COCCOCOC[C@H]1OC(=O)C(C)[C@@H]1C	TRUE
UALIB-2264	COCCOCOC[C@H]1OC(=O)C[C@@H]1C(SC)(SC)SC	41	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C13H24O5S3/c1-15-5-6-16-9-17-8-11-10(7-12(14)18-11)13(19-2,20-3)21-4/h10-11H,5-9H2,1-4H3/t10-,11+/m0/s1	KBUCLUURFBIQRN-WDEREUQCSA-N	KBUCLUURFBIQRN-WDEREUQCSA-N	COCCOCOC[C@H]1OC(=O)C[C@@H]1C(SC)(SC)SC	TRUE
UALIB-2265	COCCOCOC[C@H]1OC(=O)[C@@H](C(C)(C)O)[C@@H]1C(SC)(SC)SC	42	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C16H30O6S3/c1-15(2,18)13-12(16(23-4,24-5)25-6)11(22-14(13)17)9-21-10-20-8-7-19-3/h11-13,18H,7-10H2,1-6H3/t11-,12-,13+/m1/s1	NQKPLKZDJPOXBU-UPJWGTAASA-N	NQKPLKZDJPOXBU-UPJWGTAASA-N	COCCOCOC[C@H]1OC(=O)[C@H]([C@@H]1C(SC)(SC)SC)C(C)(C)O	TRUE
UALIB-2266	COCCOCOC[C@H]1OC(=O)C(=C(C)C)[C@@H]1C(SC)(SC)SC	43	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C16H28O5S3/c1-11(2)13-14(16(22-4,23-5)24-6)12(21-15(13)17)9-20-10-19-8-7-18-3/h12,14H,7-10H2,1-6H3/t12-,14-/m1/s1	WKEUSNYBZUWAAK-TZMCWYRMSA-N	WKEUSNYBZUWAAK-TZMCWYRMSA-N	COCCOCOC[C@H]1OC(=O)C([C@@H]1C(SC)(SC)SC)=C(C)C	TRUE
