DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1554	NCC[Se]C1=CC=CC=C1	43	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C8H11NSe/c9-6-7-10-8-4-2-1-3-5-8/h1-5H,6-7,9H2	ZVWHXJQEPOSKDN-UHFFFAOYSA-N	ZVWHXJQEPOSKDN-UHFFFAOYSA-N	NCC[Se]C1=CC=CC=C1	TRUE
UALIB-1555	O=C(CC1=C2C3=C(C=CC=C3)N=CN2C2=C1C=CC=C2)NCC[Se]C1=CC=CC=C1	42	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C25H21N3OSe/c29-24(26-14-15-30-18-8-2-1-3-9-18)16-21-19-10-5-7-13-23(19)28-17-27-22-12-6-4-11-20(22)25(21)28/h1-13,17H,14-16H2,(H,26,29)	ZJXBUQDQCTUOTG-UHFFFAOYSA-N	ZJXBUQDQCTUOTG-UHFFFAOYSA-N	O=C(CC1=C2N(C=NC3=C2C=CC=C3)C2=C1C=CC=C2)NCC[Se]C1=CC=CC=C1	TRUE
UALIB-1556	CCNC(=O)CC1=C2C3=C(C=CC=C3)N=CN2C2=C1C=CC=C2	50	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C19H17N3O/c1-2-20-18(23)11-15-13-7-4-6-10-17(13)22-12-21-16-9-5-3-8-14(16)19(15)22/h3-10,12H,2,11H2,1H3,(H,20,23)	XEZUDYNWDLDBLL-UHFFFAOYSA-N	XEZUDYNWDLDBLL-UHFFFAOYSA-N	CCNC(=O)CC1=C2N(C=NC3=C2C=CC=C3)C2=C1C=CC=C2	TRUE
UALIB-1557	O=C(CC1=C2C3=C(C=CC=C3)NCN2C2=C1C=CC=C2)NCC[Se]C1=CC=CC=C1	51	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C25H23N3OSe/c29-24(26-14-15-30-18-8-2-1-3-9-18)16-21-19-10-5-7-13-23(19)28-17-27-22-12-6-4-11-20(22)25(21)28/h1-13,27H,14-17H2,(H,26,29)	VCOAWXWNVLACPU-UHFFFAOYSA-N	VCOAWXWNVLACPU-UHFFFAOYSA-N	[H]N1CN2C3=C(C=CC=C3)C(CC(=O)NCC[Se]C3=CC=CC=C3)=C2C2=C1C=CC=C2	TRUE
UALIB-1558	CC(=O)N1CN2C(=C(CC(=O)NCC[Se]C3=CC=CC=C3)C3=C2C=CC=C3)C2=C1C=CC=C2	52	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C27H25N3O2Se/c1-19(31)29-18-30-24-13-7-5-11-21(24)23(27(30)22-12-6-8-14-25(22)29)17-26(32)28-15-16-33-20-9-3-2-4-10-20/h2-14H,15-18H2,1H3,(H,28,32)	HIONDOPEKORMEU-UHFFFAOYSA-N	HIONDOPEKORMEU-UHFFFAOYSA-N	CC(=O)N1CN2C3=C(C=CC=C3)C(CC(=O)NCC[Se]C3=CC=CC=C3)=C2C2=C1C=CC=C2	TRUE
UALIB-1559	CCNC(=O)CC1=C2C3=C(C=CC=C3)N(C(C)=O)CN2C2=C1C=CC=C2	53	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C21H21N3O2/c1-3-22-20(26)12-17-15-8-4-6-10-18(15)24-13-23(14(2)25)19-11-7-5-9-16(19)21(17)24/h4-11H,3,12-13H2,1-2H3,(H,22,26)	DFEDLKZUXCKRIZ-UHFFFAOYSA-N	DFEDLKZUXCKRIZ-UHFFFAOYSA-N	CCNC(=O)CC1=C2N(CN(C(C)=O)C3=C2C=CC=C3)C2=C1C=CC=C2	TRUE
UALIB-1560	CC(=O)N1CN2C(=C(C(=O)C(=O)NCC[Se]C3=CC=CC=C3)C3=C2C=CC=C3)C2=C1C=CC=C2	55	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C27H23N3O3Se/c1-18(31)29-17-30-22-13-7-5-11-20(22)24(25(30)21-12-6-8-14-23(21)29)26(32)27(33)28-15-16-34-19-9-3-2-4-10-19/h2-14H,15-17H2,1H3,(H,28,33)	GFKXUCABKSUXHG-UHFFFAOYSA-N	GFKXUCABKSUXHG-UHFFFAOYSA-N	CC(=O)N1CN2C3=C(C=CC=C3)C(C(=O)C(=O)NCC[Se]C3=CC=CC=C3)=C2C2=C1C=CC=C2	TRUE
UALIB-1561	CC(=O)N1CN2C(=C(C(O)C(=O)NCC[Se]C3=CC=CC=C3)C3=C2C=CC=C3)C2=C1C=CC=C2	56	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C27H25N3O3Se/c1-18(31)29-17-30-22-13-7-5-11-20(22)24(25(30)21-12-6-8-14-23(21)29)26(32)27(33)28-15-16-34-19-9-3-2-4-10-19/h2-14,26,32H,15-17H2,1H3,(H,28,33)	MJWHOMSECISGAK-UHFFFAOYSA-N	MJWHOMSECISGAK-UHFFFAOYSA-N	CC(=O)N1CN2C3=C(C=CC=C3)C(C(O)C(=O)NCC[Se]C3=CC=CC=C3)=C2C2=C1C=CC=C2	TRUE
UALIB-1562	CC(=NNC1=CC=CC=C1)C1=CC=CC=C1	58	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C14H14N2/c1-12(13-8-4-2-5-9-13)15-16-14-10-6-3-7-11-14/h2-11,16H,1H3	CPSCIFXVLXCFIQ-UHFFFAOYSA-N	CPSCIFXVLXCFIQ-UHFFFAOYSA-N	CC(=NNC1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-1563	C1=CC=C(C2=CC3=C(C=CC=C3)[NH]2)C=C1	59	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H	KLLLJCACIRKBDT-UHFFFAOYSA-N	KLLLJCACIRKBDT-UHFFFAOYSA-N	N1C2=C(C=C1C1=CC=CC=C1)C=CC=C2	TRUE
