DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1454	C[C@]12C=CC(=O)C=C1CC[C@@H]2OC=O	78i	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C11H12O3/c1-11-5-4-9(13)6-8(11)2-3-10(11)14-7-12/h4-7,10H,2-3H2,1H3/t10-,11-/m0/s1	DRXZHNICJLNFQK-QWRGUYRKSA-N	DRXZHNICJLNFQK-QWRGUYRKSA-N	[H]C(=O)O[C@H]1CCC2=CC(=O)C=C[C@]12C	TRUE
UALIB-1455	C[C@]12CCC(=O)C=C1CCC[C@@H]2OC(=O)C1=CC=CC=C1	85b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C18H20O3/c1-18-11-10-15(19)12-14(18)8-5-9-16(18)21-17(20)13-6-3-2-4-7-13/h2-4,6-7,12,16H,5,8-11H2,1H3/t16-,18-/m0/s1	NJTXJDYZPQNTSM-WMZOPIPTSA-N	NJTXJDYZPQNTSM-WMZOPIPTSA-N	C[C@]12CCC(=O)C=C1CCC[C@@H]2OC(=O)C1=CC=CC=C1	TRUE
UALIB-1456	C[C@]12C=CC(=O)C=C1CCC[C@@H]2OC(=O)C1=CC=CC=C1	78k	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C18H18O3/c1-18-11-10-15(19)12-14(18)8-5-9-16(18)21-17(20)13-6-3-2-4-7-13/h2-4,6-7,10-12,16H,5,8-9H2,1H3/t16-,18-/m0/s1	HJBQXPGDYKEJHL-WMZOPIPTSA-N	HJBQXPGDYKEJHL-WMZOPIPTSA-N	C[C@]12C=CC(=O)C=C1CCC[C@@H]2OC(=O)C1=CC=CC=C1	TRUE
UALIB-1457	CC1=CC=C(O)C=C1CCCC=O	87	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C11H14O2/c1-9-5-6-11(13)8-10(9)4-2-3-7-12/h5-8,13H,2-4H2,1H3	DGJPSBXWBVWRDL-UHFFFAOYSA-N	DGJPSBXWBVWRDL-UHFFFAOYSA-N	[H]C(=O)CCCC1=CC(O)=CC=C1C	TRUE
UALIB-1458	CC(=O)O[C@@H]1C(=O)C[C@@H]2C13CC[C@H](OC(=O)C1=CC=CC=C1)[C@@]23C.CC(=O)O[C@H]1C(=O)CC23CC[C@H](OC(=O)C4=CC=CC=C4)[C@@]2(C)[C@H]13	95a and 96a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/2C19H20O5/c1-11(20)23-16-13(21)10-14-18(2)15(8-9-19(14,16)18)24-17(22)12-6-4-3-5-7-12;1-11(20)23-15-13(21)10-19-9-8-14(18(19,2)16(15)19)24-17(22)12-6-4-3-5-7-12/h2*3-7,14-16H,8-10H2,1-2H3/t14-,15-,16+,18+,19?;14-,15-,16-,18-,19?/m00/s1	NZYHUWPKMDURMF-KFZUWXTPSA-N	NZYHUWPKMDURMF-KFZUWXTPSA-N	[H][C@@]12CC(=O)[C@@H](OC(C)=O)C11CC[C@H](OC(=O)C3=CC=CC=C3)[C@@]21C.[H][C@@]12[C@@H](OC(C)=O)C(=O)CC11CC[C@H](OC(=O)C3=CC=CC=C3)[C@@]21C	TRUE
UALIB-1459	CC1=C2CC(=O)C=C2CC[C@@H]1OC(=O)C1=CC=CC=C1	98a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C17H16O3/c1-11-15-10-14(18)9-13(15)7-8-16(11)20-17(19)12-5-3-2-4-6-12/h2-6,9,16H,7-8,10H2,1H3/t16-/m0/s1	QVAGGAIWKYDAHD-INIZCTEOSA-N	QVAGGAIWKYDAHD-INIZCTEOSA-N	CC1=C2CC(=O)C=C2CC[C@@H]1OC(=O)C1=CC=CC=C1	TRUE
UALIB-1460	CC(=O)O[C@]1(C)[C@@H](OC(=O)C2=CC=CC=C2)CCC2=CC(=O)C[C@H]21	93a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C19H20O5/c1-12(20)24-19(2)16-11-15(21)10-14(16)8-9-17(19)23-18(22)13-6-4-3-5-7-13/h3-7,10,16-17H,8-9,11H2,1-2H3/t16-,17+,19+/m1/s1	IODJCYSGZPRJFI-AOIWGVFYSA-N	IODJCYSGZPRJFI-AOIWGVFYSA-N	[H][C@@]12CC(=O)C=C1CC[C@H](OC(=O)C1=CC=CC=C1)[C@@]2(C)OC(C)=O	TRUE
UALIB-1461	C[C@@]1(O)[C@@H](OC(=O)C2=CC=CC=C2)CCC2=CC(=O)C[C@H]21	97a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C17H18O4/c1-17(20)14-10-13(18)9-12(14)7-8-15(17)21-16(19)11-5-3-2-4-6-11/h2-6,9,14-15,20H,7-8,10H2,1H3/t14-,15+,17+/m1/s1	BJMVSPIBAJBASH-VYDXJSESSA-N	BJMVSPIBAJBASH-VYDXJSESSA-N	[H][C@@]12CC(=O)C=C1CC[C@H](OC(=O)C1=CC=CC=C1)[C@@]2(C)O	TRUE
UALIB-1462	CC(=O)O[C@@H]1C(=O)C[C@@H]2C13CC[C@H](OCOCC[Si](C)(C)C)[C@@]23C.CC(=O)O[C@H]1C(=O)CC23CC[C@H](OCOCC[Si](C)(C)C)[C@@]2(C)[C@H]13	95b and 96b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/2C18H30O5Si/c1-12(19)23-16-13(20)10-14-17(2)15(6-7-18(14,16)17)22-11-21-8-9-24(3,4)5;1-12(19)23-15-13(20)10-18-7-6-14(17(18,2)16(15)18)22-11-21-8-9-24(3,4)5/h2*14-16H,6-11H2,1-5H3/t14-,15-,16+,17+,18?;14-,15-,16-,17-,18?/m00/s1	YVWDDOXUPBJTDB-NEDULEBDSA-N	YVWDDOXUPBJTDB-NEDULEBDSA-N	[H][C@@]12CC(=O)[C@@H](OC(C)=O)C11CC[C@H](OCOCC[Si](C)(C)C)[C@@]21C.[H][C@@]12[C@@H](OC(C)=O)C(=O)CC11CC[C@H](OCOCC[Si](C)(C)C)[C@@]21C	TRUE
UALIB-1463	CC(=O)OC(CCC1=CC(O)=CC=C1C)OCOCC[Si](C)(C)C	100a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C18H30O5Si/c1-14-6-8-17(20)12-16(14)7-9-18(23-15(2)19)22-13-21-10-11-24(3,4)5/h6,8,12,18,20H,7,9-11,13H2,1-5H3	VUOINXAPQCKGGS-UHFFFAOYSA-N	VUOINXAPQCKGGS-UHFFFAOYSA-N	CC(=O)OC(CCC1=CC(O)=CC=C1C)OCOCC[Si](C)(C)C	TRUE
UALIB-1464	CC(=O)O[C@@]12CC[C@H](OCOCC[Si](C)(C)C)[C@@]3(C)[C@@H]1[C@H]3C(=O)C2	99a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C18H30O5Si/c1-12(19)23-18-7-6-14(22-11-21-8-9-24(3,4)5)17(2)15(16(17)18)13(20)10-18/h14-16H,6-11H2,1-5H3/t14-,15+,16-,17+,18+/m0/s1	LCHIISCJOLTGSQ-IGKNDFSCSA-N	LCHIISCJOLTGSQ-IGKNDFSCSA-N	[H][C@]12C(=O)C[C@@]3(CC[C@H](OCOCC[Si](C)(C)C)[C@@]1(C)[C@]23[H])OC(C)=O	TRUE
UALIB-1465	CC1=C2CC(=O)C=C2CC[C@@H]1OCOCC[Si](C)(C)C	98b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C16H26O3Si/c1-12-15-10-14(17)9-13(15)5-6-16(12)19-11-18-7-8-20(2,3)4/h9,16H,5-8,10-11H2,1-4H3/t16-/m0/s1	DRGJFCVWXPGKHD-INIZCTEOSA-N	DRGJFCVWXPGKHD-INIZCTEOSA-N	CC1=C2CC(=O)C=C2CC[C@@H]1OCOCC[Si](C)(C)C	TRUE
UALIB-1466	CC(=O)O[C@]1(C)[C@@H](OCOCC[Si](C)(C)C)CCC2=CC(=O)C[C@H]21	93b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C18H30O5Si/c1-13(19)23-18(2)16-11-15(20)10-14(16)6-7-17(18)22-12-21-8-9-24(3,4)5/h10,16-17H,6-9,11-12H2,1-5H3/t16-,17+,18+/m1/s1	GTLFTZFAHZFSNR-SQNIBIBYSA-N	GTLFTZFAHZFSNR-SQNIBIBYSA-N	[H][C@@]12CC(=O)C=C1CC[C@H](OCOCC[Si](C)(C)C)[C@@]2(C)OC(C)=O	TRUE
UALIB-1467	CC(=O)O[C@@H]1C(=O)C[C@@H]2C13CC[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]23C.CC(=O)O[C@H]1C(=O)CC23CC[C@H](O[Si](C4=CC=CC=C4)(C4=CC=CC=C4)C(C)(C)C)[C@@]2(C)[C@H]13	95c and 96c	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/2C28H34O4Si/c1-19(29)31-25-22(30)18-23-27(5)24(16-17-28(23,25)27)32-33(26(2,3)4,20-12-8-6-9-13-20)21-14-10-7-11-15-21;1-19(29)31-24-22(30)18-28-17-16-23(27(28,5)25(24)28)32-33(26(2,3)4,20-12-8-6-9-13-20)21-14-10-7-11-15-21/h2*6-15,23-25H,16-18H2,1-5H3/t23-,24-,25+,27+,28?;23-,24-,25-,27-,28?/m00/s1	YFQKELKUQYMDKD-IPAYMUNLSA-N	YFQKELKUQYMDKD-IPAYMUNLSA-N	[H][C@@]12CC(=O)[C@@H](OC(C)=O)C11CC[C@H](O[Si](C3=CC=CC=C3)(C3=CC=CC=C3)C(C)(C)C)[C@@]21C.[H][C@@]12[C@@H](OC(C)=O)C(=O)CC11CC[C@H](O[Si](C3=CC=CC=C3)(C3=CC=CC=C3)C(C)(C)C)[C@@]21C	TRUE
UALIB-1468	CC(=O)O[C@]12CC[C@H](O[Si](C3=CC=CC=C3)(C3=CC=CC=C3)C(C)(C)C)[C@]3(C)C(C(=O)C1)[C@@H]32	99b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C28H34O4Si/c1-19(29)31-28-17-16-23(27(5)24(25(27)28)22(30)18-28)32-33(26(2,3)4,20-12-8-6-9-13-20)21-14-10-7-11-15-21/h6-15,23-25H,16-18H2,1-5H3/t23-,24?,25-,27+,28+/m0/s1	XFRKGRCWJDJYLC-WCTNHCSJSA-N	XFRKGRCWJDJYLC-WCTNHCSJSA-N	[H][C@@]12C3C(=O)C[C@@]1(CC[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]23C)OC(C)=O	TRUE
UALIB-1469	CC(=O)O[C@]1(C)[C@@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)CCC2=CC(=O)C[C@H]21	93c	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C28H34O4Si/c1-20(29)31-28(5)25-19-22(30)18-21(25)16-17-26(28)32-33(27(2,3)4,23-12-8-6-9-13-23)24-14-10-7-11-15-24/h6-15,18,25-26H,16-17,19H2,1-5H3/t25-,26+,28+/m1/s1	KRVLVGLRMZTILS-PBWSGDRGSA-N	KRVLVGLRMZTILS-PBWSGDRGSA-N	[H][C@@]12CC(=O)C=C1CC[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]2(C)OC(C)=O	TRUE
UALIB-1470	CC(=O)O[C@@H]1C(=O)C[C@@H]2C13CCC[C@H](OC(=O)C1=CC=CC=C1)[C@@]23C.CC(=O)O[C@H]1C(=O)CC23CCC[C@H](OC(=O)C4=CC=CC=C4)[C@@]2(C)[C@H]13	95d and 96d	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/2C20H22O5/c1-12(21)24-17-14(22)11-15-19(2)16(9-6-10-20(15,17)19)25-18(23)13-7-4-3-5-8-13;1-12(21)24-16-14(22)11-20-10-6-9-15(19(20,2)17(16)20)25-18(23)13-7-4-3-5-8-13/h2*3-5,7-8,15-17H,6,9-11H2,1-2H3/t15-,16-,17+,19+,20?;15-,16-,17-,19-,20?/m00/s1	UTYGLANZICNSGR-OUKUADOZSA-N	UTYGLANZICNSGR-OUKUADOZSA-N	[H][C@@]12CC(=O)[C@@H](OC(C)=O)C11CCC[C@H](OC(=O)C3=CC=CC=C3)[C@@]21C.[H][C@@]12[C@@H](OC(C)=O)C(=O)CC11CCC[C@H](OC(=O)C3=CC=CC=C3)[C@@]21C	TRUE
