DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2546	C=CCO[C@H]1[C@@H](OC)O[C@@H]2CO[C@@H](C3=CC=CC=C3)O[C@H]2[C@@H]1OC(C)=O	148h	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C19H24O7/c1-4-10-22-17-16(24-12(2)20)15-14(25-19(17)21-3)11-23-18(26-15)13-8-6-5-7-9-13/h4-9,14-19H,1,10-11H2,2-3H3/t14-,15-,16+,17-,18-,19+/m1/s1	VKJFJFQGRGCKJT-RRQVMCLOSA-N	VKJFJFQGRGCKJT-RRQVMCLOSA-N	CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](OC(C)=O)[C@H]1OCC=C)C1=CC=CC=C1	TRUE
UALIB-2547	C=CCO[C@H]1[C@@H](OC)O[C@@H]2CO[C@@H](C3=CC=CC=C3)O[C@H]2[C@@H]1O[Si](C(C)C)(C(C)C)C(C)C	148c	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C26H42O6Si/c1-9-15-28-24-23(32-33(17(2)3,18(4)5)19(6)7)22-21(30-26(24)27-8)16-29-25(31-22)20-13-11-10-12-14-20/h9-14,17-19,21-26H,1,15-16H2,2-8H3/t21-,22-,23+,24-,25-,26+/m1/s1	LOUJFKLEKJMHRI-GOOFPYJASA-N	LOUJFKLEKJMHRI-GOOFPYJASA-N	CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H]1OCC=C)C1=CC=CC=C1	TRUE
UALIB-2548	CC[C@@]1(O)C[C@H]1CCO[Si](C(C)C)(C(C)C)C(C)C	158	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C16H34O2Si/c1-8-16(17)11-15(16)9-10-18-19(12(2)3,13(4)5)14(6)7/h12-15,17H,8-11H2,1-7H3/t15-,16-/m1/s1	GDAAHBHTBCJRHO-HZPDHXFCSA-N	GDAAHBHTBCJRHO-HZPDHXFCSA-N	CC[C@@]1(O)C[C@H]1CCO[Si](C(C)C)(C(C)C)C(C)C	TRUE
UALIB-2549	CC1C[C@@H]2[C@H](C[C@@H]1O)C2(C)C	179a,b	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C10H18O/c1-6-4-7-8(5-9(6)11)10(7,2)3/h6-9,11H,4-5H2,1-3H3/t6?,7-,8+,9+/m1/s1	WHXOMZVLSNHION-UXGQUHLOSA-N	WHXOMZVLSNHION-UXGQUHLOSA-N	CC1C[C@@H]2[C@H](C[C@@H]1O)C2(C)C	TRUE
UALIB-2550	C[C@H]1C[C@@H]2[C@H](CC1=O)C2(C)C	180	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C10H16O/c1-6-4-7-8(5-9(6)11)10(7,2)3/h6-8H,4-5H2,1-3H3/t6-,7+,8-/m0/s1	ABSCYWMYRVUUIC-RNJXMRFFSA-N	ABSCYWMYRVUUIC-RNJXMRFFSA-N	C[C@H]1C[C@@H]2[C@H](CC1=O)C2(C)C	TRUE
UALIB-2551	CC(C)[Si](OCC[C@H]1C[C@@]1(O)C1=CCCCC1)(C(C)C)C(C)C	187a	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C20H38O2Si/c1-15(2)23(16(3)4,17(5)6)22-13-12-19-14-20(19,21)18-10-8-7-9-11-18/h10,15-17,19,21H,7-9,11-14H2,1-6H3/t19-,20+/m0/s1	MGTXEDDCSJOLQB-VQTJNVASSA-N	MGTXEDDCSJOLQB-VQTJNVASSA-N	CC(C)[Si](OCC[C@H]1C[C@@]1(O)C1=CCCCC1)(C(C)C)C(C)C	TRUE
UALIB-2552	OCC[C@H]1C[C@@]1(O)C1=CCCCC1	188	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C11H18O2/c12-7-6-10-8-11(10,13)9-4-2-1-3-5-9/h4,10,12-13H,1-3,5-8H2/t10-,11+/m0/s1	INLRKPMHRNQWQI-WDEREUQCSA-N	INLRKPMHRNQWQI-WDEREUQCSA-N	OCC[C@H]1C[C@@]1(O)C1=CCCCC1	TRUE
UALIB-2553	CC(C)(C)[Si](C)(C)OC1=C2CCCC[C@@H]2[C@@H](O[Si](C)(C)C(C)(C)C)C=CC1	191a	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C23H44O2Si2/c1-22(2,3)26(7,8)24-20-16-13-17-21(19-15-12-11-14-18(19)20)25-27(9,10)23(4,5)6/h13,16,18,20H,11-12,14-15,17H2,1-10H3/t18-,20-/m0/s1	LKAAGRXDAKGYJK-ICSRJNTNSA-N	LKAAGRXDAKGYJK-ICSRJNTNSA-N	[H][C@]12CCCCC1=C(CC=C[C@@H]2O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-2554	O[C@@]1(C2=CCCCC2)C[C@@H]1CCOC1CCCCO1	187b	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C16H26O3/c17-16(13-6-2-1-3-7-13)12-14(16)9-11-19-15-8-4-5-10-18-15/h6,14-15,17H,1-5,7-12H2/t14-,15?,16+/m0/s1	JIUPCXKBMGJSOH-DLDKDUQYSA-N	JIUPCXKBMGJSOH-DLDKDUQYSA-N	O[C@]1(C[C@@H]1CCOC1CCCCO1)C1=CCCCC1	TRUE
UALIB-2555	CSCOC1=C2CCCC[C@@H]2[C@@H](O[Si](C)(C)C(C)(C)C)C=CC1	191b	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C19H34O2SSi/c1-19(2,3)23(5,6)21-18-13-9-12-17(20-14-22-4)15-10-7-8-11-16(15)18/h9,13,16,18H,7-8,10-12,14H2,1-6H3/t16-,18-/m0/s1	QLFDWNWXNIQLJI-WMZOPIPTSA-N	QLFDWNWXNIQLJI-WMZOPIPTSA-N	[H][C@]12CCCCC1=C(CC=C[C@@H]2O[Si](C)(C)C(C)(C)C)OCSC	TRUE
