DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1597	CCCCCC/C=C(\SCC1=CC=CC=C1)C(=O)O	102D	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C16H22O2S/c1-2-3-4-5-9-12-15(16(17)18)19-13-14-10-7-6-8-11-14/h6-8,10-12H,2-5,9,13H2,1H3,(H,17,18)/b15-12-	YZVZUGCKHXKRJH-QINSGFPZSA-N	YZVZUGCKHXKRJH-QINSGFPZSA-N	CCCCCC\C=C(/SCC1=CC=CC=C1)C(O)=O	TRUE
UALIB-1598	COC(/C=C/C1=CC=CC=C1)C(=O)O	102E	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C11H12O3/c1-14-10(11(12)13)8-7-9-5-3-2-4-6-9/h2-8,10H,1H3,(H,12,13)/b8-7+	BAQQKYDAHCKIES-BQYQJAHWSA-N	BAQQKYDAHCKIES-BQYQJAHWSA-N	COC(\C=C\C1=CC=CC=C1)C(O)=O	TRUE
UALIB-1599	O=C(O)C(/C=C/C1=CC=CC=C1)SCC1=CC=CC=C1	102I	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C17H16O2S/c18-17(19)16(12-11-14-7-3-1-4-8-14)20-13-15-9-5-2-6-10-15/h1-12,16H,13H2,(H,18,19)/b12-11+	GSZVRIMISKHTDJ-VAWYXSNFSA-N	GSZVRIMISKHTDJ-VAWYXSNFSA-N	OC(=O)C(SCC1=CC=CC=C1)\C=C\C1=CC=CC=C1	TRUE
UALIB-1600	CCCCCC(O)/C=C/C(=O)O	103B	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C9H16O3/c1-2-3-4-5-8(10)6-7-9(11)12/h6-8,10H,2-5H2,1H3,(H,11,12)/b7-6+	RLNIWODKAMVILO-VOTSOKGWSA-N	RLNIWODKAMVILO-VOTSOKGWSA-N	CCCCCC(O)\C=C\C(O)=O	TRUE
UALIB-1601	O=C(O)CCC(=O)C1=CC=CC=C1	107	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C10H10O3/c11-9(6-7-10(12)13)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,12,13)	KMQLIDDEQAJAGJ-UHFFFAOYSA-N	KMQLIDDEQAJAGJ-UHFFFAOYSA-N	OC(=O)CCC(=O)C1=CC=CC=C1	TRUE
UALIB-1602	CC(C)(C)OC(=O)CC(=O)C[C@@H](O)C(Cl)(Cl)Cl	177	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C10H15Cl3O4/c1-9(2,3)17-8(16)5-6(14)4-7(15)10(11,12)13/h7,15H,4-5H2,1-3H3/t7-/m1/s1	MXKBWEPQKNUYTI-SSDOTTSWSA-N	MXKBWEPQKNUYTI-SSDOTTSWSA-N	CC(C)(C)OC(=O)CC(=O)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-1603	CON(C)C(=O)C[C@@H](O)C(Cl)(Cl)Cl	184	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C6H10Cl3NO3/c1-10(13-2)5(12)3-4(11)6(7,8)9/h4,11H,3H2,1-2H3/t4-/m1/s1	GIQBNXOEPZWELY-SCSAIBSYSA-N	GIQBNXOEPZWELY-SCSAIBSYSA-N	CON(C)C(=O)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-1604	O=C(C[C@@H](O)C(Cl)(Cl)Cl)C1=CC=CC=C1	194	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C10H9Cl3O2/c11-10(12,13)9(15)6-8(14)7-4-2-1-3-5-7/h1-5,9,15H,6H2/t9-/m1/s1	JTJFOKGHNOVCTC-SECBINFHSA-N	JTJFOKGHNOVCTC-SECBINFHSA-N	O[C@H](CC(=O)C1=CC=CC=C1)C(Cl)(Cl)Cl	TRUE
UALIB-1605	CCCCC(=O)C[C@@H](O)C(Cl)(Cl)Cl	195	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C8H13Cl3O2/c1-2-3-4-6(12)5-7(13)8(9,10)11/h7,13H,2-5H2,1H3/t7-/m1/s1	KLSGBPKDZXNFJT-SSDOTTSWSA-N	KLSGBPKDZXNFJT-SSDOTTSWSA-N	CCCCC(=O)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-1606	CC(C)(C)OC(=O)C[C@@H](O)C[C@@H](O)C(Cl)(Cl)Cl	202C	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C10H17Cl3O4/c1-9(2,3)17-8(16)5-6(14)4-7(15)10(11,12)13/h6-7,14-15H,4-5H2,1-3H3/t6-,7+/m0/s1	OOUFFBQQNBNLKU-NKWVEPMBSA-N	OOUFFBQQNBNLKU-NKWVEPMBSA-N	CC(C)(C)OC(=O)C[C@@H](O)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-1607	CC(C)(C)OC(=O)C[C@H](O)C[C@@H](O)C(Cl)(Cl)Cl	206C	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C10H17Cl3O4/c1-9(2,3)17-8(16)5-6(14)4-7(15)10(11,12)13/h6-7,14-15H,4-5H2,1-3H3/t6-,7-/m1/s1	OOUFFBQQNBNLKU-RNFRBKRXSA-N	OOUFFBQQNBNLKU-RNFRBKRXSA-N	CC(C)(C)OC(=O)C[C@H](O)C[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-1608	O=C1O[C@@H](CC2=CC=CC=C2)C[C@@H]1O	217	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C11H12O3/c12-10-7-9(14-11(10)13)6-8-4-2-1-3-5-8/h1-5,9-10,12H,6-7H2/t9-,10-/m0/s1	QDWGWZDQSRYLTG-UWVGGRQHSA-N	QDWGWZDQSRYLTG-UWVGGRQHSA-N	O[C@H]1C[C@H](CC2=CC=CC=C2)OC1=O	TRUE
UALIB-1609	CC(C)(C)[Si](C)(C)OCCCCC=O	235	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C11H24O2Si/c1-11(2,3)14(4,5)13-10-8-6-7-9-12/h9H,6-8,10H2,1-5H3	YTNNMAIKEURUTO-UHFFFAOYSA-N	YTNNMAIKEURUTO-UHFFFAOYSA-N	CC(C)(C)[Si](C)(C)OCCCCC=O	TRUE
UALIB-1610	CC(C)(C)[Si](C)(C)OCCCCC(=O)C(Cl)(Cl)Cl	238	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C12H23Cl3O2Si/c1-11(2,3)18(4,5)17-9-7-6-8-10(16)12(13,14)15/h6-9H2,1-5H3	OEAQJVRMZKXAPO-UHFFFAOYSA-N	OEAQJVRMZKXAPO-UHFFFAOYSA-N	CC(C)(C)[Si](C)(C)OCCCCC(=O)C(Cl)(Cl)Cl	TRUE
UALIB-1611	CC(C)(C)[Si](C)(C)OCCCC[C@@H](O)C(Cl)(Cl)Cl	239	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C12H25Cl3O2Si/c1-11(2,3)18(4,5)17-9-7-6-8-10(16)12(13,14)15/h10,16H,6-9H2,1-5H3/t10-/m1/s1	UNPVPGMRWCOTQA-SNVBAGLBSA-N	UNPVPGMRWCOTQA-SNVBAGLBSA-N	CC(C)(C)[Si](C)(C)OCCCC[C@@H](O)C(Cl)(Cl)Cl	TRUE
UALIB-1612	O=C(O)[C@@H]1CCCCO1	240	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C6H10O3/c7-6(8)5-3-1-2-4-9-5/h5H,1-4H2,(H,7,8)/t5-/m0/s1	MQAYFGXOFCEZRW-YFKPBYRVSA-N	MQAYFGXOFCEZRW-YFKPBYRVSA-N	OC(=O)[C@@H]1CCCCO1	TRUE
UALIB-1613	COC(=O)[C@@H]1CCCCO1	241	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C7H12O3/c1-9-7(8)6-4-2-3-5-10-6/h6H,2-5H2,1H3/t6-/m0/s1	MHZRCUVVJMWSMP-LURJTMIESA-N	MHZRCUVVJMWSMP-LURJTMIESA-N	COC(=O)[C@@H]1CCCCO1	TRUE
UALIB-1614	CC1=CC(=O)/C(=C/C2=CC(O)=C(O)C=C2)O1	242	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C12H10O4/c1-7-4-11(15)12(16-7)6-8-2-3-9(13)10(14)5-8/h2-6,13-14H,1H3/b12-6-	NLZQGBCUKNUDED-SDQBBNPISA-N	NLZQGBCUKNUDED-SDQBBNPISA-N	CC1=CC(=O)\C(O1)=C\C1=CC(O)=C(O)C=C1	TRUE
