DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1892	C=C(OCC)C(=O)C1=C2CCC(=O)N2CCC1	76	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C13H17NO3/c1-3-17-9(2)13(16)10-5-4-8-14-11(10)6-7-12(14)15/h2-8H2,1H3	MFCJPXFHLZOLGX-UHFFFAOYSA-N	MFCJPXFHLZOLGX-UHFFFAOYSA-N	CCOC(=C)C(=O)C1=C2CCC(=O)N2CCC1	TRUE
UALIB-1893	CCOC1=C[C@]23CCC(=O)N2CCC[C@@H]3C1=O	81	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C13H17NO3/c1-2-17-10-8-13-6-5-11(15)14(13)7-3-4-9(13)12(10)16/h8-9H,2-7H2,1H3/t9-,13+/m1/s1	BSOWHOSPZYNMDH-RNCFNFMXSA-N	BSOWHOSPZYNMDH-RNCFNFMXSA-N	[H][C@]12CCCN3C(=O)CC[C@]13C=C(OCC)C2=O	TRUE
UALIB-1894	CCOC1=C[C@]23CCCN2CCC[C@@H]3[C@@H]1O	75	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C13H21NO2/c1-2-16-11-9-13-6-4-8-14(13)7-3-5-10(13)12(11)15/h9-10,12,15H,2-8H2,1H3/t10-,12+,13+/m1/s1	YYMUENCNWIWMDK-WXHSDQCUSA-N	YYMUENCNWIWMDK-WXHSDQCUSA-N	[H][C@]12CCCN3CCC[C@]13C=C(OCC)[C@H]2O	TRUE
UALIB-1895	O=C1CCC(=O)N1CCC1=CC2=C(C=C1)OCO2	91	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C13H13NO4/c15-12-3-4-13(16)14(12)6-5-9-1-2-10-11(7-9)18-8-17-10/h1-2,7H,3-6,8H2	FLEZJYTZOODXBI-UHFFFAOYSA-N	FLEZJYTZOODXBI-UHFFFAOYSA-N	O=C1CCC(=O)N1CCC1=CC2=C(OCO2)C=C1	TRUE
UALIB-1896	O=C1CCC(=O)N1CCC1=CC2=C(C=C1I)OCO2	92	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C13H12INO4/c14-9-6-11-10(18-7-19-11)5-8(9)3-4-15-12(16)1-2-13(15)17/h5-6H,1-4,7H2	JHKLLRJBYUGXJM-UHFFFAOYSA-N	JHKLLRJBYUGXJM-UHFFFAOYSA-N	IC1=CC2=C(OCO2)C=C1CCN1C(=O)CCC1=O	TRUE
UALIB-1897	C=CC1=CC2=C(C=C1CCN1C(=O)CCC1=O)OCO2	93	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C15H15NO4/c1-2-10-7-12-13(20-9-19-12)8-11(10)5-6-16-14(17)3-4-15(16)18/h2,7-8H,1,3-6,9H2	QJVPEHJBNVYZNO-UHFFFAOYSA-N	QJVPEHJBNVYZNO-UHFFFAOYSA-N	C=CC1=CC2=C(OCO2)C=C1CCN1C(=O)CCC1=O	TRUE
UALIB-1898	O=C1CC[C@]2(O)[C@@H](CO)C3=C(C=C4OCOC4=C3)CCN12	74	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C15H17NO5/c17-7-11-10-6-13-12(20-8-21-13)5-9(10)2-4-16-14(18)1-3-15(11,16)19/h5-6,11,17,19H,1-4,7-8H2/t11-,15-/m0/s1	IXSSVPRIQPQHNM-NHYWBVRUSA-N	IXSSVPRIQPQHNM-NHYWBVRUSA-N	OC[C@H]1C2=C(CCN3C(=O)CC[C@]13O)C=C1OCOC1=C2	TRUE
UALIB-1899	C=C1C2=C(C=C3OCOC3=C2)CCN2C(=O)CCC12O.O=C1CCC2=C(CO)C3=C(C=C4OCOC4=C3)CCN12	96a and 96b	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/2C15H15NO4/c1-9-11-7-13-12(19-8-20-13)6-10(11)3-5-16-14(17)2-4-15(9,16)18;17-7-11-10-6-14-13(19-8-20-14)5-9(10)3-4-16-12(11)1-2-15(16)18/h6-7,18H,1-5,8H2;5-6,17H,1-4,7-8H2	CJKTYIUUNFKCCC-UHFFFAOYSA-N	CJKTYIUUNFKCCC-UHFFFAOYSA-N	OCC1=C2CCC(=O)N2CCC2=C1C=C1OCOC1=C2.OC12CCC(=O)N1CCC1=C(C=C3OCOC3=C1)C2=C	TRUE
UALIB-1900	O=CC1=C2CCC(=O)N2CCC2=C1C=C1OCOC1=C2	98	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C15H13NO4/c17-7-11-10-6-14-13(19-8-20-14)5-9(10)3-4-16-12(11)1-2-15(16)18/h5-7H,1-4,8H2	ITDGGMMLTFCSGT-UHFFFAOYSA-N	ITDGGMMLTFCSGT-UHFFFAOYSA-N	[H]C(=O)C1=C2CCC(=O)N2CCC2=C1C=C1OCOC1=C2	TRUE
UALIB-1901	C=C(OCC)C(=O)C1=C2CCC(=O)N2CCC2=C1C=C1OCOC1=C2	73b	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C19H19NO5/c1-3-23-11(2)19(22)18-13-9-16-15(24-10-25-16)8-12(13)6-7-20-14(18)4-5-17(20)21/h8-9H,2-7,10H2,1H3	VFDSNKXBRKOEAI-UHFFFAOYSA-N	VFDSNKXBRKOEAI-UHFFFAOYSA-N	CCOC(=C)C(=O)C1=C2CCC(=O)N2CCC2=C1C=C1OCOC1=C2	TRUE
